text,intent,response,language,channel,source
why is wallet top up still pending in kuala lumpur in myanmar,wallet_topup,"Top up your wallet with linked card or bank transfer and confirm source limits first. Pending top-ups usually settle after network confirmation. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
can i see real time balance for my account using khqr in penang in india,balance_inquiry,"Your latest balance appears under Accounts in the app. Some credits can post after settlement windows, so check again shortly.",en,mobile,asia_research_qa1008
why did my transfer fail on qris in penang in india,fund_transfer,"Use your transfer menu to send funds to bank or wallet accounts. Keep OTP and PIN private, and review recipient details carefully.",en,mobile,asia_research_qa1008
someone used my account without permission on fps in penang in india,fraud_report,"Freeze risky payment methods first, then submit a fraud report in-app. Monitoring alerts should stay enabled until the case is resolved.",en,mobile,asia_research_qa1008
what is the repayment estimate for a personal loan in penang in india,loan_info,Compare available loan products in the Loans section and review total repayment cost. Updated profile and income details help speed up review.,en,mobile,asia_research_qa1008
how long does kyc review usually take in penang in india,kyc_verification,"KYC status can be tracked from the verification page in your app. If documents are blurry or expired, submit a corrected upload.",en,mobile,asia_research_qa1008
which details are needed to create savings account in penang in india,account_opening,You can open an account online and activate it after verification is approved. Review every field carefully to avoid delays.,en,mobile,asia_research_qa1008
why did my bill payment show pending in penang in india,bill_payment,Pay utility or service bills from the Payments section and verify charges before final confirmation. Keep the receipt for reconciliation.,en,mobile,asia_research_qa1008
why is contactless payment not working on my card in penang in india,card_issue,"Card declines can happen due to limits, region controls, or risk checks. Review card settings and contact support with the failure reference.",en,mobile,asia_research_qa1008
how long does pending transfer usually take in penang in india,transaction_status,"Open the transaction detail page and track updates using reference ID. If status is unchanged for too long, contact support for investigation.",en,mobile,asia_research_qa1008
is there any cross border fee for this transfer in penang in india,fee_inquiry,"Service charges can vary for ATM, cross-border, and wallet operations. Check pricing details in-app to avoid unexpected costs.",en,mobile,asia_research_qa1008
can i withdraw using cardless qr method in penang in india,cash_withdrawal,"ATM withdrawals may fail due to network, limits, or security checks. Use the transaction reference when reporting a failed dispense.",en,mobile,asia_research_qa1008
what top up limits apply for my account in penang in india,wallet_topup,Open wallet funding and choose supported payment rails to add money securely. Turn on alerts so you can confirm completion immediately.,en,mobile,asia_research_qa1008
how can i check my balance via aba in manila in brunei,balance_inquiry,"Open your account dashboard to view available and current balance. If a recent transfer is missing, refresh once and check transaction history. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
how do i transfer money with bakong for rent in manila in brunei,fund_transfer,"Start a transfer by selecting recipient and amount, then confirm with your security step. Verify account name and rail details before submitting. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
i see an unauthorized khqr transaction in manila what should i do in brunei,fraud_report,Lock card or wallet access immediately and report the transaction as unauthorized. Include reference ID and timestamp so support can investigate faster. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.,en,mobile,asia_research_qa1008
what loan options are available for small business in manila in brunei,loan_info,"Loan options are listed with tenure, rates, and monthly repayment estimates. Check eligibility requirements before you apply. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
what documents are required for kyc verification in manila in brunei,kyc_verification,Complete verification by uploading clear and valid identity documents. Matching personal details across all fields helps avoid rejection. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.,en,mobile,asia_research_qa1008
how do i open a new digital bank account in manila in brunei,account_opening,Begin digital onboarding by entering personal details and completing KYC checks. Prepare ID and active phone number before submission. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.,en,mobile,asia_research_qa1008
how can i pay utility bill with khqr in manila in brunei,bill_payment,"Choose your biller, enter the reference number, and confirm payment securely. Set reminders or auto-pay for recurring due dates. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
my card was declined at bus ticket in manila what should i do in brunei,card_issue,"Use card controls to freeze, replace, or troubleshoot your card immediately. If lost or stolen, block the card before requesting reissue. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
where can i track my transfer status on promptpay in manila in brunei,transaction_status,"Check activity history for pending, completed, or failed status. Cross-border and interbank transfers may take longer during settlement windows. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
what fees apply for mobile banking transfer in manila in brunei,fee_inquiry,"Fees depend on transfer type, channel, and corridor. Review the fee preview before confirming payment. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
what is my daily atm withdrawal limit in manila in brunei,cash_withdrawal,Withdraw cash at supported ATMs and confirm daily limit before trying again. Keep receipts if cash is not dispensed but account is debited. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.,en,mobile,asia_research_qa1008
how do i top up wallet using khqr in manila in brunei,wallet_topup,Top up your wallet with linked card or bank transfer and confirm source limits first. Pending top-ups usually settle after network confirmation. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.,en,mobile,asia_research_qa1008
why is my available balance different after a promptpay payment in cebu in japan,balance_inquiry,"Your latest balance appears under Accounts in the app. Some credits can post after settlement windows, so check again shortly.",en,mobile,asia_research_qa1008
can i send funds from wallet to bank using acleda in cebu in japan,fund_transfer,"Use your transfer menu to send funds to bank or wallet accounts. Keep OTP and PIN private, and review recipient details carefully.",en,mobile,asia_research_qa1008
how can i report scam payment from fuel station on aba in cebu in japan,fraud_report,"Freeze risky payment methods first, then submit a fraud report in-app. Monitoring alerts should stay enabled until the case is resolved.",en,mobile,asia_research_qa1008
how to check loan eligibility before applying in cebu in japan,loan_info,Compare available loan products in the Loans section and review total repayment cost. Updated profile and income details help speed up review.,en,mobile,asia_research_qa1008
why was my kyc rejected after id upload in cebu in japan,kyc_verification,"KYC status can be tracked from the verification page in your app. If documents are blurry or expired, submit a corrected upload.",en,mobile,asia_research_qa1008
can foreign workers open an account online in cebu in japan,account_opening,You can open an account online and activate it after verification is approved. Review every field carefully to avoid delays.,en,mobile,asia_research_qa1008
can i schedule recurring bill payment for fuel station in cebu in japan,bill_payment,Pay utility or service bills from the Payments section and verify charges before final confirmation. Keep the receipt for reconciliation.,en,mobile,asia_research_qa1008
how do i freeze and replace a lost debit card in cebu in japan,card_issue,"Card declines can happen due to limits, region controls, or risk checks. Review card settings and contact support with the failure reference.",en,mobile,asia_research_qa1008
recipient has not received money yet from gcash in cebu in japan,transaction_status,"Open the transaction detail page and track updates using reference ID. If status is unchanged for too long, contact support for investigation.",en,mobile,asia_research_qa1008
why was extra charge added to my payment in cebu in japan,fee_inquiry,"Service charges can vary for ATM, cross-border, and wallet operations. Check pricing details in-app to avoid unexpected costs.",en,mobile,asia_research_qa1008
cash not dispensed but amount deducted what now in cebu in japan,cash_withdrawal,"ATM withdrawals may fail due to network, limits, or security checks. Use the transaction reference when reporting a failed dispense.",en,mobile,asia_research_qa1008
why is wallet top up still pending in cebu in japan,wallet_topup,Open wallet funding and choose supported payment rails to add money securely. Turn on alerts so you can confirm completion immediately.,en,mobile,asia_research_qa1008
can i see real time balance for my account using gcash in hanoi in south korea,balance_inquiry,"Open your account dashboard to view available and current balance. If a recent transfer is missing, refresh once and check transaction history. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
why did my transfer fail on paynow in hanoi in south korea,fund_transfer,"Start a transfer by selecting recipient and amount, then confirm with your security step. Verify account name and rail details before submitting. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
someone used my account without permission on promptpay in hanoi in south korea,fraud_report,"Lock card or wallet access immediately and report the transaction as unauthorized. Include reference ID and timestamp so support can investigate faster. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
what is the repayment estimate for a personal loan in hanoi in south korea,loan_info,"Loan options are listed with tenure, rates, and monthly repayment estimates. Check eligibility requirements before you apply. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
how long does kyc review usually take in hanoi in south korea,kyc_verification,"Complete verification by uploading clear and valid identity documents. Matching personal details across all fields helps avoid rejection. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
which details are needed to create savings account in hanoi in south korea,account_opening,"Begin digital onboarding by entering personal details and completing KYC checks. Prepare ID and active phone number before submission. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
why did my bill payment show pending in hanoi in south korea,bill_payment,"Choose your biller, enter the reference number, and confirm payment securely. Set reminders or auto-pay for recurring due dates. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
why is contactless payment not working on my card in hanoi in south korea,card_issue,"Use card controls to freeze, replace, or troubleshoot your card immediately. If lost or stolen, block the card before requesting reissue. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
how long does pending transfer usually take in hanoi in south korea,transaction_status,"Check activity history for pending, completed, or failed status. Cross-border and interbank transfers may take longer during settlement windows. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
is there any cross border fee for this transfer in hanoi in south korea,fee_inquiry,"Fees depend on transfer type, channel, and corridor. Review the fee preview before confirming payment. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
can i withdraw using cardless qr method in hanoi in south korea,cash_withdrawal,"Withdraw cash at supported ATMs and confirm daily limit before trying again. Keep receipts if cash is not dispensed but account is debited. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
what top up limits apply for my account in hanoi in south korea,wallet_topup,"Top up your wallet with linked card or bank transfer and confirm source limits first. Pending top-ups usually settle after network confirmation. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
how can i check my balance via qris in ho chi minh city in taiwan,balance_inquiry,"Your latest balance appears under Accounts in the app. Some credits can post after settlement windows, so check again shortly.",en,mobile,asia_research_qa1008
how do i transfer money with upi for travel expenses in ho chi minh city in taiwan,fund_transfer,"Use your transfer menu to send funds to bank or wallet accounts. Keep OTP and PIN private, and review recipient details carefully.",en,mobile,asia_research_qa1008
i see an unauthorized gcash transaction in ho chi minh city what should i do in taiwan,fraud_report,"Freeze risky payment methods first, then submit a fraud report in-app. Monitoring alerts should stay enabled until the case is resolved.",en,mobile,asia_research_qa1008
what loan options are available for small business in ho chi minh city in taiwan,loan_info,Compare available loan products in the Loans section and review total repayment cost. Updated profile and income details help speed up review.,en,mobile,asia_research_qa1008
what documents are required for kyc verification in ho chi minh city in taiwan,kyc_verification,"KYC status can be tracked from the verification page in your app. If documents are blurry or expired, submit a corrected upload.",en,mobile,asia_research_qa1008
how do i open a new digital bank account in ho chi minh city in taiwan,account_opening,You can open an account online and activate it after verification is approved. Review every field carefully to avoid delays.,en,mobile,asia_research_qa1008
how can i pay utility bill with gcash in ho chi minh city in taiwan,bill_payment,Pay utility or service bills from the Payments section and verify charges before final confirmation. Keep the receipt for reconciliation.,en,mobile,asia_research_qa1008
my card was declined at night market in ho chi minh city what should i do in taiwan,card_issue,"Card declines can happen due to limits, region controls, or risk checks. Review card settings and contact support with the failure reference.",en,mobile,asia_research_qa1008
where can i track my transfer status on bakong in ho chi minh city in taiwan,transaction_status,"Open the transaction detail page and track updates using reference ID. If status is unchanged for too long, contact support for investigation.",en,mobile,asia_research_qa1008
what fees apply for duitnow transfer in ho chi minh city in taiwan,fee_inquiry,"Service charges can vary for ATM, cross-border, and wallet operations. Check pricing details in-app to avoid unexpected costs.",en,mobile,asia_research_qa1008
what is my daily atm withdrawal limit in ho chi minh city in taiwan,cash_withdrawal,"ATM withdrawals may fail due to network, limits, or security checks. Use the transaction reference when reporting a failed dispense.",en,mobile,asia_research_qa1008
how do i top up wallet using gcash in ho chi minh city in taiwan,wallet_topup,Open wallet funding and choose supported payment rails to add money securely. Turn on alerts so you can confirm completion immediately.,en,mobile,asia_research_qa1008
why is my available balance different after a bakong payment in jakarta in cambodia,balance_inquiry,"Open your account dashboard to view available and current balance. If a recent transfer is missing, refresh once and check transaction history. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
can i send funds from wallet to bank using mobile banking in jakarta in cambodia,fund_transfer,"Start a transfer by selecting recipient and amount, then confirm with your security step. Verify account name and rail details before submitting. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
how can i report scam payment from utility office on qris in jakarta in cambodia,fraud_report,"Lock card or wallet access immediately and report the transaction as unauthorized. Include reference ID and timestamp so support can investigate faster. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
how to check loan eligibility before applying in jakarta in cambodia,loan_info,"Loan options are listed with tenure, rates, and monthly repayment estimates. Check eligibility requirements before you apply. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
why was my kyc rejected after id upload in jakarta in cambodia,kyc_verification,"Complete verification by uploading clear and valid identity documents. Matching personal details across all fields helps avoid rejection. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
can foreign workers open an account online in jakarta in cambodia,account_opening,"Begin digital onboarding by entering personal details and completing KYC checks. Prepare ID and active phone number before submission. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
can i schedule recurring bill payment for utility office in jakarta in cambodia,bill_payment,"Choose your biller, enter the reference number, and confirm payment securely. Set reminders or auto-pay for recurring due dates. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
how do i freeze and replace a lost debit card in jakarta in cambodia,card_issue,"Use card controls to freeze, replace, or troubleshoot your card immediately. If lost or stolen, block the card before requesting reissue. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
recipient has not received money yet from acleda in jakarta in cambodia,transaction_status,"Check activity history for pending, completed, or failed status. Cross-border and interbank transfers may take longer during settlement windows. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
why was extra charge added to my payment in jakarta in cambodia,fee_inquiry,"Fees depend on transfer type, channel, and corridor. Review the fee preview before confirming payment. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
cash not dispensed but amount deducted what now in jakarta in cambodia,cash_withdrawal,"Withdraw cash at supported ATMs and confirm daily limit before trying again. Keep receipts if cash is not dispensed but account is debited. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
why is wallet top up still pending in jakarta in cambodia,wallet_topup,"Top up your wallet with linked card or bank transfer and confirm source limits first. Pending top-ups usually settle after network confirmation. For cross-border or QR flows, verify limits, exchange rates, and receiving partner support before retrying.",en,mobile,asia_research_qa1008
can i see real time balance for my account using acleda in surabaya in thailand,balance_inquiry,"Your latest balance appears under Accounts in the app. Some credits can post after settlement windows, so check again shortly.",en,mobile,asia_research_qa1008
why did my transfer fail on wing in surabaya in thailand,fund_transfer,"Use your transfer menu to send funds to bank or wallet accounts. Keep OTP and PIN private, and review recipient details carefully.",en,mobile,asia_research_qa1008
someone used my account without permission on bakong in surabaya in thailand,fraud_report,"Freeze risky payment methods first, then submit a fraud report in-app. Monitoring alerts should stay enabled until the case is resolved.",en,mobile,asia_research_qa1008
what is the repayment estimate for a personal loan in surabaya in thailand,loan_info,Compare available loan products in the Loans section and review total repayment cost. Updated profile and income details help speed up review.,en,mobile,asia_research_qa1008
how long does kyc review usually take in surabaya in thailand,kyc_verification,"KYC status can be tracked from the verification page in your app. If documents are blurry or expired, submit a corrected upload.",en,mobile,asia_research_qa1008
which details are needed to create savings account in surabaya in thailand,account_opening,You can open an account online and activate it after verification is approved. Review every field carefully to avoid delays.,en,mobile,asia_research_qa1008
why did my bill payment show pending in surabaya in thailand,bill_payment,Pay utility or service bills from the Payments section and verify charges before final confirmation. Keep the receipt for reconciliation.,en,mobile,asia_research_qa1008
why is contactless payment not working on my card in surabaya in thailand,card_issue,"Card declines can happen due to limits, region controls, or risk checks. Review card settings and contact support with the failure reference.",en,mobile,asia_research_qa1008
how long does pending transfer usually take in surabaya in thailand,transaction_status,"Open the transaction detail page and track updates using reference ID. If status is unchanged for too long, contact support for investigation.",en,mobile,asia_research_qa1008
is there any cross border fee for this transfer in surabaya in thailand,fee_inquiry,"Service charges can vary for ATM, cross-border, and wallet operations. Check pricing details in-app to avoid unexpected costs.",en,mobile,asia_research_qa1008
can i withdraw using cardless qr method in surabaya in thailand,cash_withdrawal,"ATM withdrawals may fail due to network, limits, or security checks. Use the transaction reference when reporting a failed dispense.",en,mobile,asia_research_qa1008
what top up limits apply for my account in surabaya in thailand,wallet_topup,Open wallet funding and choose supported payment rails to add money securely. Turn on alerts so you can confirm completion immediately.,en,mobile,asia_research_qa1008
how can i check my balance via paynow in vientiane in singapore,balance_inquiry,"Open your account dashboard to view available and current balance. If a recent transfer is missing, refresh once and check transaction history. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
how do i transfer money with truemoney for medical payment in vientiane in singapore,fund_transfer,"Start a transfer by selecting recipient and amount, then confirm with your security step. Verify account name and rail details before submitting. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
i see an unauthorized acleda transaction in vientiane what should i do in singapore,fraud_report,Lock card or wallet access immediately and report the transaction as unauthorized. Include reference ID and timestamp so support can investigate faster. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.,en,mobile,asia_research_qa1008
what loan options are available for small business in vientiane in singapore,loan_info,"Loan options are listed with tenure, rates, and monthly repayment estimates. Check eligibility requirements before you apply. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
what documents are required for kyc verification in vientiane in singapore,kyc_verification,Complete verification by uploading clear and valid identity documents. Matching personal details across all fields helps avoid rejection. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.,en,mobile,asia_research_qa1008
how do i open a new digital bank account in vientiane in singapore,account_opening,Begin digital onboarding by entering personal details and completing KYC checks. Prepare ID and active phone number before submission. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.,en,mobile,asia_research_qa1008
how can i pay utility bill with acleda in vientiane in singapore,bill_payment,"Choose your biller, enter the reference number, and confirm payment securely. Set reminders or auto-pay for recurring due dates. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
my card was declined at school in vientiane what should i do in singapore,card_issue,"Use card controls to freeze, replace, or troubleshoot your card immediately. If lost or stolen, block the card before requesting reissue. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
where can i track my transfer status on upi in vientiane in singapore,transaction_status,"Check activity history for pending, completed, or failed status. Cross-border and interbank transfers may take longer during settlement windows. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
what fees apply for aba transfer in vientiane in singapore,fee_inquiry,"Fees depend on transfer type, channel, and corridor. Review the fee preview before confirming payment. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.",en,mobile,asia_research_qa1008
what is my daily atm withdrawal limit in vientiane in singapore,cash_withdrawal,Withdraw cash at supported ATMs and confirm daily limit before trying again. Keep receipts if cash is not dispensed but account is debited. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.,en,mobile,asia_research_qa1008
how do i top up wallet using acleda in vientiane in singapore,wallet_topup,Top up your wallet with linked card or bank transfer and confirm source limits first. Pending top-ups usually settle after network confirmation. This is common across ASEAN payment rails and processing times can differ by bank cut-off windows.,en,mobile,asia_research_qa1008
why is my available balance different after a upi payment in yangon in malaysia,balance_inquiry,"Your latest balance appears under Accounts in the app. Some credits can post after settlement windows, so check again shortly.",en,mobile,asia_research_qa1008
can i send funds from wallet to bank using duitnow in yangon in malaysia,fund_transfer,"Use your transfer menu to send funds to bank or wallet accounts. Keep OTP and PIN private, and review recipient details carefully.",en,mobile,asia_research_qa1008
how can i report scam payment from hotel on paynow in yangon in malaysia,fraud_report,"Freeze risky payment methods first, then submit a fraud report in-app. Monitoring alerts should stay enabled until the case is resolved.",en,mobile,asia_research_qa1008
how to check loan eligibility before applying in yangon in malaysia,loan_info,Compare available loan products in the Loans section and review total repayment cost. Updated profile and income details help speed up review.,en,mobile,asia_research_qa1008
why was my kyc rejected after id upload in yangon in malaysia,kyc_verification,"KYC status can be tracked from the verification page in your app. If documents are blurry or expired, submit a corrected upload.",en,mobile,asia_research_qa1008
can foreign workers open an account online in yangon in malaysia,account_opening,You can open an account online and activate it after verification is approved. Review every field carefully to avoid delays.,en,mobile,asia_research_qa1008
can i schedule recurring bill payment for hotel in yangon in malaysia,bill_payment,Pay utility or service bills from the Payments section and verify charges before final confirmation. Keep the receipt for reconciliation.,en,mobile,asia_research_qa1008
how do i freeze and replace a lost debit card in yangon in malaysia,card_issue,"Card declines can happen due to limits, region controls, or risk checks. Review card settings and contact support with the failure reference.",en,mobile,asia_research_qa1008
recipient has not received money yet from mobile banking in yangon in malaysia,transaction_status,"Open the transaction detail page and track updates using reference ID. If status is unchanged for too long, contact support for investigation.",en,mobile,asia_research_qa1008
why was extra charge added to my payment in yangon in malaysia,fee_inquiry,"Service charges can vary for ATM, cross-border, and wallet operations. Check pricing details in-app to avoid unexpected costs.",en,mobile,asia_research_qa1008
cash not dispensed but amount deducted what now in yangon in malaysia,cash_withdrawal,"ATM withdrawals may fail due to network, limits, or security checks. Use the transaction reference when reporting a failed dispense.",en,mobile,asia_research_qa1008
why is wallet top up still pending in yangon in malaysia,wallet_topup,Open wallet funding and choose supported payment rails to add money securely. Turn on alerts so you can confirm completion immediately.,en,mobile,asia_research_qa1008
can i see real time balance for my account using mobile banking in phnom penh in philippines,balance_inquiry,"Open your account dashboard to view available and current balance. If a recent transfer is missing, refresh once and check transaction history. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
why did my transfer fail on fps in phnom penh in philippines,fund_transfer,"Start a transfer by selecting recipient and amount, then confirm with your security step. Verify account name and rail details before submitting. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
someone used my account without permission on upi in phnom penh in philippines,fraud_report,"Lock card or wallet access immediately and report the transaction as unauthorized. Include reference ID and timestamp so support can investigate faster. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
what is the repayment estimate for a personal loan in phnom penh in philippines,loan_info,"Loan options are listed with tenure, rates, and monthly repayment estimates. Check eligibility requirements before you apply. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
how long does kyc review usually take in phnom penh in philippines,kyc_verification,"Complete verification by uploading clear and valid identity documents. Matching personal details across all fields helps avoid rejection. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
which details are needed to create savings account in phnom penh in philippines,account_opening,"Begin digital onboarding by entering personal details and completing KYC checks. Prepare ID and active phone number before submission. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
why did my bill payment show pending in phnom penh in philippines,bill_payment,"Choose your biller, enter the reference number, and confirm payment securely. Set reminders or auto-pay for recurring due dates. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
why is contactless payment not working on my card in phnom penh in philippines,card_issue,"Use card controls to freeze, replace, or troubleshoot your card immediately. If lost or stolen, block the card before requesting reissue. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
how long does pending transfer usually take in phnom penh in philippines,transaction_status,"Check activity history for pending, completed, or failed status. Cross-border and interbank transfers may take longer during settlement windows. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
is there any cross border fee for this transfer in phnom penh in philippines,fee_inquiry,"Fees depend on transfer type, channel, and corridor. Review the fee preview before confirming payment. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
can i withdraw using cardless qr method in phnom penh in philippines,cash_withdrawal,"Withdraw cash at supported ATMs and confirm daily limit before trying again. Keep receipts if cash is not dispensed but account is debited. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
what top up limits apply for my account in phnom penh in philippines,wallet_topup,"Top up your wallet with linked card or bank transfer and confirm source limits first. Pending top-ups usually settle after network confirmation. If this uses rails like KHQR, PromptPay, PayNow, DuitNow, GCash, or UPI, keep the transaction reference for support.",en,mobile,asia_research_qa1008
how can i check my balance via wing in siem reap in vietnam,balance_inquiry,"Your latest balance appears under Accounts in the app. Some credits can post after settlement windows, so check again shortly.",en,mobile,asia_research_qa1008
how do i transfer money with khqr for rent in siem reap in vietnam,fund_transfer,"Use your transfer menu to send funds to bank or wallet accounts. Keep OTP and PIN private, and review recipient details carefully.",en,mobile,asia_research_qa1008
i see an unauthorized mobile banking transaction in siem reap what should i do in vietnam,fraud_report,"Freeze risky payment methods first, then submit a fraud report in-app. Monitoring alerts should stay enabled until the case is resolved.",en,mobile,asia_research_qa1008
what loan options are available for small business in siem reap in vietnam,loan_info,Compare available loan products in the Loans section and review total repayment cost. Updated profile and income details help speed up review.,en,mobile,asia_research_qa1008
what documents are required for kyc verification in siem reap in vietnam,kyc_verification,"KYC status can be tracked from the verification page in your app. If documents are blurry or expired, submit a corrected upload.",en,mobile,asia_research_qa1008
how do i open a new digital bank account in siem reap in vietnam,account_opening,You can open an account online and activate it after verification is approved. Review every field carefully to avoid delays.,en,mobile,asia_research_qa1008
how can i pay utility bill with mobile banking in siem reap in vietnam,bill_payment,Pay utility or service bills from the Payments section and verify charges before final confirmation. Keep the receipt for reconciliation.,en,mobile,asia_research_qa1008
my card was declined at online store in siem reap what should i do in vietnam,card_issue,"Card declines can happen due to limits, region controls, or risk checks. Review card settings and contact support with the failure reference.",en,mobile,asia_research_qa1008
where can i track my transfer status on truemoney in siem reap in vietnam,transaction_status,"Open the transaction detail page and track updates using reference ID. If status is unchanged for too long, contact support for investigation.",en,mobile,asia_research_qa1008
what fees apply for qris transfer in siem reap in vietnam,fee_inquiry,"Service charges can vary for ATM, cross-border, and wallet operations. Check pricing details in-app to avoid unexpected costs.",en,mobile,asia_research_qa1008
what is my daily atm withdrawal limit in siem reap in vietnam,cash_withdrawal,"ATM withdrawals may fail due to network, limits, or security checks. Use the transaction reference when reporting a failed dispense.",en,mobile,asia_research_qa1008
how do i top up wallet using mobile banking in siem reap in vietnam,wallet_topup,Open wallet funding and choose supported payment rails to add money securely. Turn on alerts so you can confirm completion immediately.,en,mobile,asia_research_qa1008
