text,intent,response,language,channel,source
can you please tell me where my card is i ordered it 2 weeks ago,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
why was i charged a fee for debit or credit card payment,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
anytime i ve made an atm withdrawal before it has always been free i now say that i have been charged for my most recent atm withdrawal what s going on here,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
why hasn t my recipient received their money,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
are there any restrictions causing my transfer to be declined,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
why am i charged a fee when using my debit or credit card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i m still awaiting for the completion of the transaction,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i just sent money but the person i sent it to doesn t see it what happened,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
my account was charged a fee when did you start charging extra for card payments,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
why can t a beneficiary receive a money transfer from me,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i need to make a transfer but it keeps getting declined i need help,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i tried to use my card today in the restaurant but it didn t work and just got declined what s wrong,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
it looks like someone else withdrew cash from my account can you help,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
are there charges for cash withdrawals,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
how do i fix a broken card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i m worried that my card has been compromised because i see a payment that i didn t make,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
there is a transaction on my account that i didnt make,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
i m still expecting the transaction to be finished,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
there are a couple of payments with my card shown in the app that i really didn t make myself what s going on with this,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
i m waiting for my transaction to complete,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
my card still hasn t arrived after two weeks now what,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i have been trying to make transfers to another account but i keep getting a declined notice i have checked all of my information more than once and my information is accurate,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i hate this atm it charged me an extra fee why did it charge,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
my physical card is not working,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i made a money transaction but the recipient can t see it,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i have a card payment that i don t recognize what should i do,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
i am unable to transfer money i believe it is not working because it states it was declined,fund_transfer,"To transfer funds, select recipient, amount, and confirm with secure verification.",en,mobile,banking77_local
how can it be that my card is not functioning anymore,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
where is my credit card that was to be mailed,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i got a message saying i made a withdrawal from the bank machine but i did not,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
i have a cash withdrawal on my statement that i am unsure of,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
i was recently charged for withdrawing money from my bank atm how can that be possible when i haven t been charged for using it before,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i don t recognize this withdrawal on my statement,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
i want to find out what happened to my new card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
my card was working but now it doesn t,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i was charged for getting cash,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
my card doesn t accept any transaction at all what s wrong,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i don t recognise a cash withdrawal,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
what does the decline message mean,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
how do i contact customer support about my declined transfer,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
tell me why my transfer is declined,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
since when do you charge to make a withdrawal i ve always done it for free so how much is it now,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
why was one of my transfers declined,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
my transfer was not approved,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i need support for new account registration steps today,account_opening,You can open an account online by completing the onboarding steps.,en,mobile,synthetic_seed
is there a reason why a recipient might not see my money transaction,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i believe my card has been compromised as there are funds showing that i did not receive,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
someone has stolen my card even though i have my card with me someone just made a 500 cash withdrawal please help as soon as possible,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
why did using an atm cause me to be charged an additional fee,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i think someone may have cloned my card or something my card isn t lost but i just saw a charge of 500 cash withdraw can you help me,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
you keep declining my transfers it s always been working really well so far but when i tried to buy something just now the card got declined i tried couple times already but same thing,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
on a card payment why is there a fee,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i ve been waiting a while for my card is there a way to know when it will arrive,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
why is this not letting me exchange crypto i need help making this transaction go through,fund_transfer,"To transfer funds, select recipient, amount, and confirm with secure verification.",en,mobile,banking77_local
could you please help me i made my rent payment and have double checked that i sent it to the right account the person receiving it says he has not received it but it shows complete on my side,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
how long will it take for my transaction to be completed,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
am i getting charged for making a payment,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
is there a reason my transfer would have been declined,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i tried to do a transfer but i got a message that it was declined,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i need support for am i eligible for quick loan in the app,loan_info,Loan options and eligibility can be reviewed in the Loans section.,en,mobile,synthetic_seed
what do i do if i completed a money transfer but the recipient hasn t received it,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i don t have my card after 1 week what are my next steps,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i sent money to a person and they haven t received the payment yet,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
what should i do if my card doesn t work,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i think there s been an unauthorized cash withdrawal from my account,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
i was doing a transfer and received a decline message,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
some cash has been withdrawn but i didn t do it,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
i tried doing an in country transfer earlier this week i thought it would be there by now but i still don t see the money can you check the status on my transfer,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
hi is there any problem with app as i am facing some issues with the exchange of crypto currency i am extremely interested in buying,fund_transfer,"To transfer funds, select recipient, amount, and confirm with secure verification.",en,mobile,banking77_local
i need support for am i eligible for quick loan for me,loan_info,Loan options and eligibility can be reviewed in the Loans section.,en,mobile,synthetic_seed
i need to figure out what these charges are on my account they ve been coming out for a couple of days can i get all of this money back also i need to freeze my card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
the transfer to an account wasn t allowed is there any other way for me to do it,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
how do i make my transfer go through,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i was declined a transfer,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
the app is showing mt withdrawals that aren t mine,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
i am trying to complete a transfer but i keep getting an error message,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i tried transferring to an account but it won t let me,fund_transfer,"To transfer funds, select recipient, amount, and confirm with secure verification.",en,mobile,banking77_local
why didnt a transfer to my account process,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
help the app has an atm withdrawl that i didn t make,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
there are funds in my app that i did not receive,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
i think there has been a mistake with my transfer,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
do you have charges now when you pay with a card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
using an atm caused me to incur an additional fee why,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
my card hasn t been working when i try to use it,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
are there restrictions to transfers to certain accounts,fund_transfer,"To transfer funds, select recipient, amount, and confirm with secure verification.",en,mobile,banking77_local
could you send me and up date on the arrival of my card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
what is the solution of this problem,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
have you sent out my card yet,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
what is the payment in my account that i did not do,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
what is this fee for card payment,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
my transfer to an account failed,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
who charged me a fee for paying by card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
when will my new card be delivered,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i have a transfer that was declined,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
my app statement shows i took out cash from an atm but i did not what can i do,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
hi i am calling about a recent transaction that has happened on my account i recently went to the atm and tried to make a withdrawal on my account i just happened to check my transaction slip and noticed a fee for my withdrawal how can i resolve this i didn t know fees were charged for this type of action,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i need to cancel my card that got stolen a little while ago someone has already taken some money out and i don t want them to take anymore can you please do that,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
why can t i transfer to an account,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
is a tracking number available for the card that was just sent,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
why am i charged a fee for withdrawing cash,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
someone might have access to my card there are some strange payments showing up on my account what do i do,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
was charged an atm fee despite it being a small withdrawal on the 1st day of the month i thought i was allowed 200 per month,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
what is this charge on my account for a cash withdrawl,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
please put a freeze on my card i am worried there has been some payments on it and i don t know what for,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
the card is non functional,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
how can i tell if there will be a fee added to my payment or not,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
why did i get a fee,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
they charged me for paying with my card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
it s been a week since you issued me a card and i still didn t get it should i keep waiting,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i m having issues with my card you guys keep declining it for some reason i haven t had any issues up until this point what is going on i ve tried a handful of times with the same unfortunate result,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i don t recognize this payment on my app i am sure i didn t spend any money there,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
i was unaware of the additional charge that was added onto my previous payment a notification of extra charges would be appreciated in the future,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i see a cash withdrawal that i did not perform,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
what is the main reason of this problem,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
why can t i transfer money to a beneficiery,fund_transfer,"To transfer funds, select recipient, amount, and confirm with secure verification.",en,mobile,banking77_local
can you explain why i was charged extra when i used the card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
the transfer to my account was not allowed,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
my app shows cash i didn t get,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
how do i track the card you sent me,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i was charged and shouldn t have been charged when using my card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
does the card you sent have a way to track to it,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i dont recognize a charge on my card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i see a strange payment in my account,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
i was unable to transfer to another account,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
why doesn t the person i sent money to see that transfer yet,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
still waiting on that card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i get a decline message when doing a transfer,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
my new landlord is a lier and is trying to rip me off by saying i ve not paid my rent when i have paid my rent what is going on they say the money hasn t got to them but i see it going out of my account can you check that the money went to the right place,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
is it normal to be charged an extra fee when paying with my card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i saw a fee on my receipt from withdrawing money while shopping earlier is there supposed to be a fee for this type of transaction,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i was trying to make a transfer and got an error message telling me it was not possible to make the transfer this has never happened before what happened,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
is there something blocking me from making transfers,fund_transfer,"To transfer funds, select recipient, amount, and confirm with secure verification.",en,mobile,banking77_local
where is my new card i have been waiting a week,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i was making a purchase and it was declined and i wanted to know why,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
help me figure out why my transfer was declined,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
why did you charge me for taking out cash,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
why did they take more money out then i withdrawed,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
when will i get my money it s been too long,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
my card still hasn t been delivered,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i m still waiting for my card that was issued a week ago what should i do,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i am missing cash from my bank account according to my app,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
i need support for why my kyc rejected today,kyc_verification,KYC verification requires identity details and document confirmation.,en,mobile,synthetic_seed
someone else used my card to withdraw cash from an atm,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
my app is displaying a payment i didn t make,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
why hasn t my in country transfer gone through yet i confirmed the account info a couple days ago but the payment hasn t been posted yet,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
what s up with the extra fee i got,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
why are you charging fees on cash withdrawals i went to withdraw some money earlier today after buying groceries there s a fee that wasn t there before,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
why is there an extra charge for money that was withdrawn,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
there is an unauthorized payment in my statement,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
maximum how many days get the courier,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
how long does it take for me to get my new card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
what is the fee on my card payment,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
what s the card you sent me s tracking number,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
what can i pay with out fees,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i am still waiting on my card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
hi i have made a transaction to my new landlord but unfortunately it shows on my end but not on the landlord s end the numbers are correct can you confirm when that will go through,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
can you help with a transfer to an account,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
there s a cash withdraw on my statement that i didn t make,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
my card has not arrived yet where is it,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
the card i ve got seems to be broken,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
why hasn t my friend received the money i sent them yet,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
someone needs to make me aware when there are extra charges for payments i happened to be looking at the app earlier and noticed a charge associated to a payment that was extra that no one made me aware of before at all,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i was charged a hidden fee when i paid with card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i sent some money and the receiver can t access it,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i performed a transfer within the country the day before yesterday but it has not gone through can you check on that the account number is definitely correct as i ve checked,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i got charged for with a fee for paying with my card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
why am i being charged a fee for using my card if there is some print out of places that charge me can you please send me that,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
unsupported transfer declined,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
do atm cash withdrawals carry a charge now they ve been free in the past but all of a sudden i have to pay to make atm withdrawals,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
this is not right i was told i could take out cash at the atm for free,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
there are a few payments in the app that i didn t make does someone else have my card what should i do,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
i think my card is being used by someone else to make purchases that i didn t authorize i checked my account and see that there have been quite a few purchases over the last two days that i have no idea where they came from we need to freeze my card now and i need to find a way to get my money back,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
i don t recognize a purchase that was made with my card,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
i would appreciate that someone let me know when there is an extra charge for payments i was checking the app earlier and saying a charge on one of my payments that was additional that no one made me aware of before,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
is there a tracking number for the card you sent me,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
help me my card doesn t work,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
hi i am interested buying crypto currency but unable to purchase it through the application i do want to do the exchange could you please let me know what is the problem,fund_transfer,"To transfer funds, select recipient, amount, and confirm with secure verification.",en,mobile,banking77_local
why have i all of a sudden been charged for my atm withdrawal i thought the withdrawals were free because this is the first time i ve ever had this problem,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
there is some cash that is showing up on my app,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
i cannot make a transfer to another account,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
there s a payment with my card that i definitely didn t do myself never seen that name before,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
where is my last money transaction,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
how long does it take for a new card to ship,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i need support for why my kyc rejected in the app,kyc_verification,KYC verification requires identity details and document confirmation.,en,mobile,synthetic_seed
why would my transfer be declined i ve checked that i ve put in all the right details but it is still declined,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
hello i am unable to exchange the crypto currency through the app i am very keen to buy please let me know the issue interested buying crypto currency but i am unable to purchase it through the application i do want to do the exchange could you please let me know what is the problem,fund_transfer,"To transfer funds, select recipient, amount, and confirm with secure verification.",en,mobile,banking77_local
i payed my rent to my landlord a few days ago and he is saying the it never went though everything looks good to me and i even double checked the account number i don t know what could be causing the confusion can you help me please,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
you promised no fees but now i ve got one what the hell,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
there is a payment i don t recognize,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
hello i noticed there is a payment from my card to a business that i am not familiar with i definitely did not make this payment,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
i transferred some money and it didint arrive,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i disagree with a charge,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i got charged a service fee on my account can it be waived since i didn t know about it before,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
will i be charged for a cash withdrawal,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
why did i get charged when getting cash,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
nothing goes through on my card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
what do i need to do to get my new card which i have requested 2 weeks ago,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
my card won t work right now,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
my card was declined today when eating and i need to know what s wrong,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
there is a payment made with my card that i don t recognize at all,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
what is this extra charge with my purchase,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
my card is being declined online could you tell me what might be broken or wrong with the account,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
why did i have to pay extra because i paid with card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
how do i avoid getting charged a fee on my card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
why are you charging me fees for using my card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
what are the reasons to be charged a fee on card payments,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
they is a payment i don t recognize on my statement,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77_local
what do i do my card is broken,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
is there a reason a payment is showing complete on my side but the person who is receiving it has not gotten it,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
i ve tried numerous times to submit a transfer of funds why isn t it going through,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77_local
is my card lost i am still waiting for it to be delivered,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77_local
i paid with my card and got charged an extra fee what s up with that,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77_local
i need support for is there fee for bill payment right now,bill_payment,"Bill payments are available in Payments and Bills, including recurring setup.",en,mobile,synthetic_seed
there s a cash withdrawal that didn t make that is showing up,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
i thought it was free to make a withdrawal so how much does it cost now,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
i m unsure of a withdrawl in my statement,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77_local
