text,intent,response,language,channel,source
where to track transfer status on qris in surabaya indonesia after late night transfer tolong case 166,transaction_status,"Track status from transaction history to see pending, failed, or completed updates. Interbank or cross-border transfers can take longer during settlement windows. For where track transfer, contact support if status remains unchanged beyond expected window. In indonesia, qris activity through your selected channel at late night can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
card declined at night market in davao philippines at morning po case 91,card_issue,"Use card controls to freeze, replace, or troubleshoot your card immediately. If the card is lost, block it first before requesting a replacement. For card declined night, use card controls to freeze and secure the card immediately. In philippines, local payment rail activity through your selected channel at morning can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
top up limit for account in chiang mai thailand using thai qr rai case 78,wallet_topup,"Top up your wallet using supported sources and verify funding limits first. Pending top-ups normally resolve after network or partner confirmation. For top limit chiang, check funding route health before retrying top-up. In thailand, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
transfer failed on upi lite in mumbai india at afternoon for school fee thoda case 129,fund_transfer,"Start a transfer by confirming recipient details, amount, and security verification. Recheck account name and rail before final submission. For transfer failed upi, retry once from the same channel to avoid duplicate transfer attempts. In india, upi activity through your selected channel at afternoon can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
my cash transaction isn t showing on my account,transaction_status,You can track the latest transaction status in your transaction history. Pending transfers usually update after bank settlement windows.,en,mobile,banking77_local
seems like my transfer was declined how come,transaction_status,You can track the latest transaction status in your transaction history. Pending transfers usually update after bank settlement windows.,en,mobile,banking77_local
how to check personal loan eligibility in johor bahru malaysia before applying tak case 83,loan_info,"Compare loan products by rate, tenure, and monthly repayment before applying. Ensure your profile and income details are up to date for faster review. For check personal loan, confirm total payable amount including service charges. In malaysia, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
recipient not received 400 inr funds yet in hyderabad india please case 164,transaction_status,"Track status from transaction history to see pending, failed, or completed updates. Interbank or cross-border transfers can take longer during settlement windows. For recipient not received, track settlement progress and keep the reference ready. In india, aba activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
can i send from wallet to bank via mobile app in quezon city philippines using gcash naman,fund_transfer,"Start a transfer by confirming recipient details, amount, and security verification. Recheck account name and rail before final submission. For send from wallet, verify beneficiary details before you retry any transfer. In philippines, gcash activity through mobile app at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
what fees apply for mobile banking transfer of 250 vnd in can tho vietnam nhe,fee_inquiry,"Fees vary by transfer type, route, and service provider. Always review fee preview and exchange-rate details before confirming. For fees apply mobile, check whether your account tier changes fee rates. In can tho, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
wallet top up pending in tampines singapore after adding 40 sgd steady,wallet_topup,"Top up your wallet using supported sources and verify funding limits first. Pending top-ups normally resolve after network or partner confirmation. For wallet top pending, review pending top-up timeline and network confirmation. In singapore, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
there s a recent charge on my card that i know i didn t make because i ve never seen the name before can we investigate this,fraud_report,Please report the suspicious transaction immediately and lock your card for safety. Our team can then start a dispute review.,en,mobile,banking77_local
how come i was charged extra when i withdrew cash,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account. Daily limits and partner ATM fees may apply.,en,mobile,banking77_local
i have been waiting longer than expected for my bank card could you provide information on when it will arrive,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot. Use instant freeze first if you suspect risk.",en,mobile,banking77_local
contactless card not working in khon kaen thailand on mobile app checkout rai,card_issue,"Use card controls to freeze, replace, or troubleshoot your card immediately. If the card is lost, block it first before requesting a replacement. For contactless card not, keep transaction alerts enabled while troubleshooting. In thailand, local payment rail activity through mobile app at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
there is a charge i don t recognize,fraud_report,Please report the suspicious transaction immediately and lock your card for safety. Our team can then start a dispute review.,en,mobile,banking77_local
how to report scam transfer quickly after suspicious alert in tampines singapore steady case 111,fraud_report,"Lock risky payment methods immediately and file an unauthorized transaction report. Share the reference ID and timestamp so support can investigate quickly. For report scam transfer, enable security alerts and document exact incident timing. In singapore, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
what details needed to register new account in bengaluru india for salary credit thoda case 39,account_opening,"Complete digital onboarding with your personal details and verification steps. Prepare your ID and active mobile number to avoid activation delays. For details needed register, review account terms and limits during sign-up. In bengaluru, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
kyc rejected after id upload in phnom penh cambodia using agent outlet nis,kyc_verification,"Submit clear identity documents and confirm that personal details match exactly. Track KYC status in the app and resubmit if any image is unclear. For kyc rejected upload, upload clear identity documents and verify all profile details. In phnom penh, local payment rail activity through agent outlet at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
why am i being charged a hidden fee,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation to avoid surprise charges.,en,mobile,banking77_local
pending transaction too long in orchard singapore for invoice settlement steady case 129,transaction_status,"Track status from transaction history to see pending, failed, or completed updates. Interbank or cross-border transfers can take longer during settlement windows. For pending transaction too, verify whether the route is intra-bank or cross-network. In singapore, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
why is available balance different after 55 inr payment in bengaluru india thoda,balance_inquiry,"Open your account dashboard to view current and available balance. If recent activity is missing, refresh and review the latest transaction history. For balance different inr, refresh balance screen after a short delay to capture late posting updates. In bengaluru, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows. Keep reference details for the 55 INR transaction and share exact timestamp if support follow-up is needed.",en,mobile,asia_research_qa2016
why hasn t my son received the transfer i sent to him earlier,transaction_status,You can track the latest transaction status in your transaction history. Pending transfers usually update after bank settlement windows.,en,mobile,banking77_local
there was an extra fee when i was at the atm why,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account. Daily limits and partner ATM fees may apply.,en,mobile,banking77_local
can i set recurring bill payment for grocery in manila philippines po case 113,bill_payment,"Select the biller, enter the correct reference, and confirm payment securely. Save the receipt and enable reminders for recurring due dates. For set recurring bill, confirm biller reference and due date before payment. In philippines, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
how long verification review takes in chiang mai thailand during afternoon submissions rai case 66,kyc_verification,"Submit clear identity documents and confirm that personal details match exactly. Track KYC status in the app and resubmit if any image is unclear. For long verification review, upload clear identity documents and verify all profile details. In thailand, local payment rail activity through your selected channel at afternoon can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
i m not familiar with a card payment,fraud_report,Please report the suspicious transaction immediately and lock your card for safety. Our team can then start a dispute review.,en,mobile,banking77_local
how to report scam transfer quickly after suspicious alert in tampines singapore steady case 87,fraud_report,"Lock risky payment methods immediately and file an unauthorized transaction report. Share the reference ID and timestamp so support can investigate quickly. For report scam transfer, escalate through fraud support with verified transaction evidence. In singapore, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
i tried to transfer but it was declined,transaction_status,You can track the latest transaction status in your transaction history. Pending transfers usually update after bank settlement windows.,en,mobile,banking77_local
how to transfer 400 baht using thai qr for rent in bangkok thailand ka,fund_transfer,"Start a transfer by confirming recipient details, amount, and security verification. Recheck account name and rail before final submission. For transfer 400 baht, capture transfer reference and timestamp for support tracking. In thailand, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
the transfer i did hasn t arrived,transaction_status,You can track the latest transaction status in your transaction history. Pending transfers usually update after bank settlement windows.,en,mobile,banking77_local
is there a way to track the new card you sent me,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot. Use instant freeze first if you suspect risk.",en,mobile,banking77_local
hello i have a question concerning an unfamiliar fee that i notice on my account i see that you guys charge for atm withdrawal never notice this fee until now can you please explain,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account. Daily limits and partner ATM fees may apply.,en,mobile,banking77_local
contactless card not working in hanoi vietnam on merchant terminal checkout cam on,card_issue,"Use card controls to freeze, replace, or troubleshoot your card immediately. If the card is lost, block it first before requesting a replacement. For contactless card not, use card controls to freeze and secure the card immediately. In vietnam, local payment rail activity through merchant terminal at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
is a transfer to a beneficiary allowed,transaction_status,You can track the latest transaction status in your transaction history. Pending transfers usually update after bank settlement windows.,en,mobile,banking77_local
what fees apply for fpx transfer of 25 myr in kuala lumpur malaysia tak,fee_inquiry,"Fees vary by transfer type, route, and service provider. Always review fee preview and exchange-rate details before confirming. For fees apply fpx, review fee breakdown before final confirmation. In kuala lumpur, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
how can i get my card to work,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot. Use instant freeze first if you suspect risk.",en,mobile,banking77_local
how can i check my balance on bakong in siem reap cambodia via qr scanner at morning nis,balance_inquiry,Use Bakong transaction history to verify transfer or balance status before retrying.,en,mobile,asia_research_qa2016
will i be charged for a cash withdrawal,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account. Daily limits and partner ATM fees may apply.,en,mobile,banking77_local
can i set recurring bill payment for fuel station in chiang mai thailand rai case 134,bill_payment,"Select the biller, enter the correct reference, and confirm payment securely. Save the receipt and enable reminders for recurring due dates. For set recurring bill, review fee preview and payment route before confirmation. In thailand, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
my card hasn t arrived in the mail yet i ordered it two weeks ago what can i do,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot. Use instant freeze first if you suspect risk.",en,mobile,banking77_local
how do i get my card to work,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot. Use instant freeze first if you suspect risk.",en,mobile,banking77_local
where to track transfer status on promptpay in khon kaen thailand after afternoon transfer rai case 160,transaction_status,"Track status from transaction history to see pending, failed, or completed updates. Interbank or cross-border transfers can take longer during settlement windows. For where track transfer, contact support if status remains unchanged beyond expected window. In thailand, promptpay activity through your selected channel at afternoon can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
how to freeze lost card in penang malaysia and request replacement cepat case 122,card_issue,"Use card controls to freeze, replace, or troubleshoot your card immediately. If the card is lost, block it first before requesting a replacement. For freeze lost card, keep transaction alerts enabled while troubleshooting. In malaysia, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
how long verification review takes in manila philippines during morning submissions po case 141,kyc_verification,"Submit clear identity documents and confirm that personal details match exactly. Track KYC status in the app and resubmit if any image is unclear. For long verification review, ensure name and date of birth match your submitted ID. In philippines, local payment rail activity through your selected channel at morning can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
am i getting charged for making a payment,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation to avoid surprise charges.,en,mobile,banking77_local
card declined at night market in davao philippines at morning po,card_issue,"Use card controls to freeze, replace, or troubleshoot your card immediately. If the card is lost, block it first before requesting a replacement. For card declined night, keep transaction alerts enabled while troubleshooting. In philippines, local payment rail activity through your selected channel at morning can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
loan tenor options for sme please,loan_info,Review loan products and eligibility requirements in the loan section.,en,mobile,asia_custom
i have not been able to use this card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot. Use instant freeze first if you suspect risk.",en,mobile,banking77_local
someone used my account at grocery in tampines singapore at evening steady case 167,fraud_report,"Lock risky payment methods immediately and file an unauthorized transaction report. Share the reference ID and timestamp so support can investigate quickly. For someone grocery tampines, lock risky payment access immediately and file an unauthorized report. In singapore, local payment rail activity through your selected channel at evening can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
show current and available balance for account used at night market in cebu philippines naman case 102,balance_inquiry,"Open your account dashboard to view current and available balance. If recent activity is missing, refresh and review the latest transaction history. For balance night market, open account summary and compare current versus available balance. In cebu, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
how to pay utility bill with qris in yogyakarta indonesia via merchant terminal tolong case 148,bill_payment,"Select the biller, enter the correct reference, and confirm payment securely. Save the receipt and enable reminders for recurring due dates. For pay utility bill, review fee preview and payment route before confirmation. In indonesia, qris activity through merchant terminal at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
why is there a fee for a payment on my card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation to avoid surprise charges.,en,mobile,banking77_local
where to track transfer status on duitnow in penang malaysia after late night transfer cepat case 34,transaction_status,"Track status from transaction history to see pending, failed, or completed updates. Interbank or cross-border transfers can take longer during settlement windows. For where track transfer, verify whether the route is intra-bank or cross-network. In malaysia, duitnow activity through your selected channel at late night can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
i made a cash withdrawal and was charged a fee incorrectly can you help with this,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account. Daily limits and partner ATM fees may apply.,en,mobile,banking77_local
why is this payment on my app,fraud_report,Please report the suspicious transaction immediately and lock your card for safety. Our team can then start a dispute review.,en,mobile,banking77_local
i ordered my card but it still isn t here,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot. Use instant freeze first if you suspect risk.",en,mobile,banking77_local
cash not dispensed but 15 riel deducted in siem reap cambodia ban te case 146,cash_withdrawal,"Use supported ATMs and verify daily limits before retrying. Keep your receipt and reference code if cash was not dispensed. For cash not dispensed, keep receipt and reference when cash is not dispensed. In siem reap, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
what details needed to register new account in woodlands singapore for salary credit lah case 36,account_opening,"Complete digital onboarding with your personal details and verification steps. Prepare your ID and active mobile number to avoid activation delays. For details needed register, confirm form accuracy before final submission. In woodlands, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
how much longer is it going to take to get my new card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot. Use instant freeze first if you suspect risk.",en,mobile,banking77_local
how to transfer 180 idr using bank transfer for supplier payment in bandung indonesia ya case 163,fund_transfer,"Start a transfer by confirming recipient details, amount, and security verification. Recheck account name and rail before final submission. For transfer 180 idr, retry once from the same channel to avoid duplicate transfer attempts. In indonesia, bank transfer activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
i paid with card and i was charged a fee,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation to avoid surprise charges.,en,mobile,banking77_local
monthly repayment estimate for 400 myr loan in johor bahru malaysia tak,loan_info,"Compare loan products by rate, tenure, and monthly repayment before applying. Ensure your profile and income details are up to date for faster review. For monthly repayment estimate, confirm total payable amount including service charges. In malaysia, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
why hasnt my card come in yet,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot. Use instant freeze first if you suspect risk.",en,mobile,banking77_local
what fees apply for upi lite transfer of 55 inr in bengaluru india thoda,fee_inquiry,"Fees vary by transfer type, route, and service provider. Always review fee preview and exchange-rate details before confirming. For fees apply upi, review fee breakdown before final confirmation. In bengaluru, upi activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
my wallet got stolen a couple hours ago and now i ve seen there already is a withdrawal help this is absolutely urgent i don t want to loose more money,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account. Daily limits and partner ATM fees may apply.,en,mobile,banking77_local
i did not get my card yet is it lost,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot. Use instant freeze first if you suspect risk.",en,mobile,banking77_local
someone used my account at grocery in phnom penh cambodia at morning ot ban,fraud_report,"Lock risky payment methods immediately and file an unauthorized transaction report. Share the reference ID and timestamp so support can investigate quickly. For someone grocery phnom, enable security alerts and document exact incident timing. In phnom penh, local payment rail activity through your selected channel at morning can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
someone used my account at fuel station in delhi india at afternoon please case 26,fraud_report,"Lock risky payment methods immediately and file an unauthorized transaction report. Share the reference ID and timestamp so support can investigate quickly. For someone fuel station, escalate through fraud support with verified transaction evidence. In india, local payment rail activity through your selected channel at afternoon can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
how to open digital savings account in phuket thailand without branch visit ka case 139,account_opening,"Complete digital onboarding with your personal details and verification steps. Prepare your ID and active mobile number to avoid activation delays. For open digital savings, confirm form accuracy before final submission. In phuket, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
unsupported transfer declined,transaction_status,You can track the latest transaction status in your transaction history. Pending transfers usually update after bank settlement windows.,en,mobile,banking77_local
can i send from wallet to bank via agent outlet in jurong singapore using paynow lah,fund_transfer,"Start a transfer by confirming recipient details, amount, and security verification. Recheck account name and rail before final submission. For send from wallet, capture transfer reference and timestamp for support tracking. In singapore, paynow activity through agent outlet at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
can you share card tracking number,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot. Use instant freeze first if you suspect risk.",en,mobile,banking77_local
bill payment pending in yogyakarta indonesia after paying 400 idr tolong case 132,bill_payment,"Select the biller, enter the correct reference, and confirm payment securely. Save the receipt and enable reminders for recurring due dates. For bill payment pending, review fee preview and payment route before confirmation. In indonesia, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
someone used my account at fuel station in chiang mai thailand at afternoon rai case 86,fraud_report,"Lock risky payment methods immediately and file an unauthorized transaction report. Share the reference ID and timestamp so support can investigate quickly. For someone fuel station, collect suspicious transaction references before starting dispute review. In thailand, local payment rail activity through your selected channel at afternoon can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
how to report scam transfer quickly after suspicious alert in ipoh malaysia cepat case 48,fraud_report,"Lock risky payment methods immediately and file an unauthorized transaction report. Share the reference ID and timestamp so support can investigate quickly. For report scam transfer, escalate through fraud support with verified transaction evidence. In malaysia, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
what is daily atm withdrawal limit in woodlands singapore for my card lah case 28,cash_withdrawal,"Use supported ATMs and verify daily limits before retrying. Keep your receipt and reference code if cash was not dispensed. For daily atm withdrawal, check card status and daily withdrawal allowance. In woodlands, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
my app shows a money withdrawal that i did not do,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account. Daily limits and partner ATM fees may apply.,en,mobile,banking77_local
is there something blocking me from making transfers,transaction_status,You can track the latest transaction status in your transaction history. Pending transfers usually update after bank settlement windows.,en,mobile,banking77_local
a fee that shouldn t be there is there after using my card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation to avoid surprise charges.,en,mobile,banking77_local
how to freeze lost card in penang malaysia and request replacement cepat case 26,card_issue,"Use card controls to freeze, replace, or troubleshoot your card immediately. If the card is lost, block it first before requesting a replacement. For freeze lost card, request replacement if card is damaged, lost, or compromised. In malaysia, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
help there is a cash withdrawl on the account that i didn t make,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account. Daily limits and partner ATM fees may apply.,en,mobile,banking77_local
top up limit for account in chiang mai thailand using thai qr rai case 30,wallet_topup,"Top up your wallet using supported sources and verify funding limits first. Pending top-ups normally resolve after network or partner confirmation. For top limit chiang, check funding route health before retrying top-up. In thailand, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
recipient not received 70 vnd funds yet in hanoi vietnam cam on case 149,transaction_status,"Track status from transaction history to see pending, failed, or completed updates. Interbank or cross-border transfers can take longer during settlement windows. For recipient not received, check transaction timeline for pending, success, or failure updates. In vietnam, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
is there a fee for paying by card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation to avoid surprise charges.,en,mobile,banking77_local
how much time do transfers typically take i sent money to a friend who needs it urgently it s been hours and has not gone through,transaction_status,You can track the latest transaction status in your transaction history. Pending transfers usually update after bank settlement windows.,en,mobile,banking77_local
what do i need to do to get my new card which i have requested 2 weeks ago,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot. Use instant freeze first if you suspect risk.",en,mobile,banking77_local
why do transfers get declined,transaction_status,You can track the latest transaction status in your transaction history. Pending transfers usually update after bank settlement windows.,en,mobile,banking77_local
kyc rejected after id upload in ipoh malaysia using qr scanner cepat,kyc_verification,"Submit clear identity documents and confirm that personal details match exactly. Track KYC status in the app and resubmit if any image is unclear. For kyc rejected upload, ensure name and date of birth match your submitted ID. In malaysia, local payment rail activity through qr scanner at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
why am i charged to get money from the atm,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account. Daily limits and partner ATM fees may apply.,en,mobile,banking77_local
how to top up wallet with bank transfer in da nang vietnam via qr scanner cam on,wallet_topup,"Top up your wallet using supported sources and verify funding limits first. Pending top-ups normally resolve after network or partner confirmation. For top wallet bank, confirm wallet balance update after settlement. In vietnam, bank transfer activity through qr scanner at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
what details needed to register new account in kuala lumpur malaysia for salary credit tak case 45,account_opening,"Complete digital onboarding with your personal details and verification steps. Prepare your ID and active mobile number to avoid activation delays. For details needed register, review account terms and limits during sign-up. In kuala lumpur, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
my card is showing a fee from when i used it but i thought this card was supposed to be fee free,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation to avoid surprise charges.,en,mobile,banking77_local
the card is non functional,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot. Use instant freeze first if you suspect risk.",en,mobile,banking77_local
how to open digital savings account in cebu philippines without branch visit naman case 46,account_opening,"Complete digital onboarding with your personal details and verification steps. Prepare your ID and active mobile number to avoid activation delays. For open digital savings, review account terms and limits during sign-up. In cebu, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
my transfer isn t in,transaction_status,You can track the latest transaction status in your transaction history. Pending transfers usually update after bank settlement windows.,en,mobile,banking77_local
what details needed to register new account in can tho vietnam for salary credit nhe case 72,account_opening,"Complete digital onboarding with your personal details and verification steps. Prepare your ID and active mobile number to avoid activation delays. For details needed register, review account terms and limits during sign-up. In can tho, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
i can t get my card to work,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot. Use instant freeze first if you suspect risk.",en,mobile,banking77_local
can i set recurring bill payment for grocery in tampines singapore steady case 119,bill_payment,"Select the biller, enter the correct reference, and confirm payment securely. Save the receipt and enable reminders for recurring due dates. For set recurring bill, review fee preview and payment route before confirmation. In singapore, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
i had a wrong fee charged at this atm,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account. Daily limits and partner ATM fees may apply.,en,mobile,banking77_local
can i send from wallet to bank via agent outlet in ho chi minh city vietnam using bank transfer nhe,fund_transfer,"Start a transfer by confirming recipient details, amount, and security verification. Recheck account name and rail before final submission. For send from wallet, confirm transfer rail and recipient account format before submission. In vietnam, bank transfer activity through agent outlet at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
can i set recurring bill payment for fuel station in delhi india please case 74,bill_payment,"Select the biller, enter the correct reference, and confirm payment securely. Save the receipt and enable reminders for recurring due dates. For set recurring bill, enable reminders for recurring bill cycles. In india, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
why extra charge added after payment at food court in bengaluru india thoda case 83,fee_inquiry,"Fees vary by transfer type, route, and service provider. Always review fee preview and exchange-rate details before confirming. For extra charge added, verify cross-border or partner-network surcharge details. In bengaluru, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
i don t recall making that payment,fraud_report,Please report the suspicious transaction immediately and lock your card for safety. Our team can then start a dispute review.,en,mobile,banking77_local
why extra charge added after payment at hotel in siem reap cambodia som help,fee_inquiry,"Fees vary by transfer type, route, and service provider. Always review fee preview and exchange-rate details before confirming. For extra charge added, review fee breakdown before final confirmation. In siem reap, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
what do i do now that i can t use this card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot. Use instant freeze first if you suspect risk.",en,mobile,banking77_local
pending transaction too long in hanoi vietnam for medical fee cam on,transaction_status,"Track status from transaction history to see pending, failed, or completed updates. Interbank or cross-border transfers can take longer during settlement windows. For pending transaction too, verify whether the route is intra-bank or cross-network. In vietnam, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
how to open digital savings account in kuala lumpur malaysia without branch visit tak case 61,account_opening,"Complete digital onboarding with your personal details and verification steps. Prepare your ID and active mobile number to avoid activation delays. For open digital savings, review account terms and limits during sign-up. In kuala lumpur, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
wallet top up pending in phnom penh cambodia after adding 15 riel nis case 125,wallet_topup,"Top up your wallet using supported sources and verify funding limits first. Pending top-ups normally resolve after network or partner confirmation. For wallet top pending, check funding route health before retrying top-up. In phnom penh, local payment rail activity through your selected channel at this period can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
explain why i can t do a transfer to a beneficiary,transaction_status,You can track the latest transaction status in your transaction history. Pending transfers usually update after bank settlement windows.,en,mobile,banking77_local
how can i check on the status of my new card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot. Use instant freeze first if you suspect risk.",en,mobile,banking77_local
my actual card isn t functioning,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot. Use instant freeze first if you suspect risk.",en,mobile,banking77_local
i am seeing unathorized transactions in the app on my account,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account. Daily limits and partner ATM fees may apply.,en,mobile,banking77_local
why did my transfer get declined,transaction_status,You can track the latest transaction status in your transaction history. Pending transfers usually update after bank settlement windows.,en,mobile,banking77_local
i paid with card and was charged a fee that shouldn t be there,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation to avoid surprise charges.,en,mobile,banking77_local
i am tired of getting charged fees and i have no idea why please let me know what when you charge fees for,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation to avoid surprise charges.,en,mobile,banking77_local
someone used my account at fuel station in yogyakarta indonesia at late night tolong case 140,fraud_report,"Lock risky payment methods immediately and file an unauthorized transaction report. Share the reference ID and timestamp so support can investigate quickly. For someone fuel station, escalate through fraud support with verified transaction evidence. In indonesia, local payment rail activity through your selected channel at late night can post with slight delay depending on settlement windows.",en,mobile,asia_research_qa2016
i couldn t make a transfer to a beneficiary,transaction_status,You can track the latest transaction status in your transaction history. Pending transfers usually update after bank settlement windows.,en,mobile,banking77_local
it is listed in my app that i made a payment which i did not actually make,fraud_report,Please report the suspicious transaction immediately and lock your card for safety. Our team can then start a dispute review.,en,mobile,banking77_local
