text,intent,response,language,channel,source
how to pay utility bill with khqr in phnom penh cambodia via web banking nis,bill_payment,"Bill payment supports common services like electricity, water, and internet. Check the fee preview before final confirmation.",en,mobile,asia_research_qa2016
how to top up wallet with bakong in phnom penh cambodia via merchant terminal knyom case 133,wallet_topup,"Go to Wallet Top Up, choose funding source, and confirm securely. Check card limits if the top up does not complete.",en,mobile,asia_research_qa2016
where to track transfer status on wing in battambang cambodia after morning transfer som help,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For track transfer status, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
ot ban transfer to bakong,fund_transfer,"Choose Transfer, select the recipient, and enter the amount. Confirm with OTP or biometric verification to finish securely. For ban transfer bakong, check the in-app details and confirm all recipient information before you proceed.",en,mobile,asia_custom
card declined at school in surabaya indonesia at late night tolong case 46,card_issue,"Open Card Support to freeze, unblock, replace, or troubleshoot card problems. Use instant freeze first if the card is lost. For card declined school, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
how long verification review takes in phnom penh cambodia during morning submissions knyom,kyc_verification,KYC review needs valid identity documents and profile confirmation. Blurry images or expired IDs can delay approval.,en,mobile,asia_research_qa2016
cambodia kyc verification in phnom penh sample_3,kyc_verification,Go to verification settings and upload the required documents. You can track KYC progress in the same section.,en,mobile,synthetic_seed_cambodia
monthly repayment estimate for 70 riel loan in kampot cambodia nis,loan_info,"You can compare loan amount, tenor, and monthly installment directly in-app. Apply after confirming the terms that fit your budget.",en,mobile,asia_research_qa2016
cambodia fee inquiry in phnom penh sample_12,fee_inquiry,"The app displays applicable charges during checkout and transfers. Please verify fee details before final submission. For cambodia fee inquiry, make sure your profile and security settings are up to date to avoid delays.",en,mobile,synthetic_seed_cambodia
topup ewallet now can or not,wallet_topup,"Top up your wallet using a linked bank card or transfer option. Pending top ups usually resolve after payment network confirmation. For topup ewallet not, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_custom
how long kyc review usually takes,kyc_verification,"KYC review needs valid identity documents and profile confirmation. Blurry images or expired IDs can delay approval. For long kyc review, keep your notifications on so you can confirm the next update quickly.",en,mobile,asia_custom
card declined at school in surabaya indonesia at late night tolong,card_issue,"For declined or damaged cards, go to card management in the app. You can request a replacement and track delivery status. For card declined school, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
how to freeze lost card in surabaya indonesia and request replacement tolong case 158,card_issue,"Open Card Support to freeze, unblock, replace, or troubleshoot card problems. Use instant freeze first if the card is lost. For freeze lost card, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
cambodia balance inquiry in phnom penh sample_7,balance_inquiry,"Open Accounts in the app to view your current and available balance. Refresh once if your latest credit is not visible yet. For cambodia balance inquiry, make sure your profile and security settings are up to date to avoid delays.",en,mobile,synthetic_seed_cambodia
cambodia loan info in phnom penh sample_6,loan_info,"Visit Loans to see available products and approval requirements. Keep your profile and income details updated for faster checks. For cambodia loan info, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,synthetic_seed_cambodia
cambodia kyc verification in phnom penh sample_10,kyc_verification,"Go to verification settings and upload the required documents. You can track KYC progress in the same section. For cambodia kyc verification, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,synthetic_seed_cambodia
someone used my account at grocery in phnom penh cambodia at morning nis,fraud_report,"Please freeze your card or account access immediately from security settings. Then submit a fraud report so we can investigate the transaction. For someone used account, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
what fees apply for acleda transfer of 250 riel in siem reap cambodia nis,fee_inquiry,Fees depend on your plan and transaction type. Review the fee breakdown shown before you confirm payment.,en,mobile,asia_research_qa2016
where to track transfer status on upi in hyderabad india after afternoon transfer please case 76,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For track transfer status, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
khqr topup pending,wallet_topup,"Wallet funding supports common local payment methods in the app. Keep notifications on to confirm top up success quickly. For khqr topup pending, keep your notifications on so you can confirm the next update quickly.",en,mobile,asia_custom
what details needed to register new account in siem reap cambodia for salary credit ot ban case 138,account_opening,"Start account opening in the app and fill in personal details accurately. Verification steps must be completed to activate the account. For details needed register, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
where to track transfer status on qris in surabaya indonesia after late night transfer tolong case 94,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For track transfer status, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
cambodia loan info in phnom penh sample_5,loan_info,"Loan choices are available in the Loans section with rates and repayment terms. Review eligibility before submitting your request. For cambodia loan info, make sure your profile and security settings are up to date to avoid delays.",en,mobile,synthetic_seed_cambodia
contactless card not working in surabaya indonesia on agent outlet checkout tolong,card_issue,"Open Card Support to freeze, unblock, replace, or troubleshoot card problems. Use instant freeze first if the card is lost.",en,mobile,asia_research_qa2016
cambodia loan info in phnom penh sample_2,loan_info,Visit Loans to see available products and approval requirements. Keep your profile and income details updated for faster checks.,en,mobile,synthetic_seed_cambodia
pending transaction too long in battambang cambodia for salary nis,transaction_status,Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time.,en,mobile,asia_research_qa2016
cambodia fee inquiry in phnom penh sample_4,fee_inquiry,Fees depend on your plan and transaction type. Review the fee breakdown shown before you confirm payment.,en,mobile,synthetic_seed_cambodia
cambodia bill payment in phnom penh sample_2,bill_payment,"Pay bills from the Payments and Bills section in a few taps. You can also enable recurring payments for monthly utilities. For cambodia bill payment, make sure your profile and security settings are up to date to avoid delays.",en,mobile,synthetic_seed_cambodia
cambodia fraud report in phnom penh sample_2,fraud_report,"Open security support and mark the transaction as unauthorized. We will review the case and guide you through next steps. For cambodia fraud report, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,synthetic_seed_cambodia
how to freeze lost card in battambang cambodia and request replacement knyom,card_issue,"Open Card Support to freeze, unblock, replace, or troubleshoot card problems. Use instant freeze first if the card is lost.",en,mobile,asia_research_qa2016
cambodia cash withdrawal in phnom penh sample_8,cash_withdrawal,You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply.,en,mobile,synthetic_seed_cambodia
can i use cardless qr cash withdrawal in siem reap cambodia with aba knyom case 162,cash_withdrawal,You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply.,en,mobile,asia_research_qa2016
kyc rejected after id upload in phnom penh cambodia using mobile app knyom,kyc_verification,KYC review needs valid identity documents and profile confirmation. Blurry images or expired IDs can delay approval.,en,mobile,asia_research_qa2016
recipient not received 180 idr funds yet in surabaya indonesia tolong case 158,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For recipient not received, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
how to check personal loan eligibility in kampot cambodia before applying knyom,loan_info,Loan choices are available in the Loans section with rates and repayment terms. Review eligibility before submitting your request.,en,mobile,asia_research_qa2016
cambodia bill payment in phnom penh sample_6,bill_payment,"Bill payment supports common services like electricity, water, and internet. Check the fee preview before final confirmation. For cambodia bill payment, make sure your profile and security settings are up to date to avoid delays.",en,mobile,synthetic_seed_cambodia
cambodia account opening in phnom penh sample_9,account_opening,You can open a new account online through the onboarding flow. Keep your ID and phone number ready before starting.,en,mobile,synthetic_seed_cambodia
cambodia fund transfer in phnom penh sample_11,fund_transfer,"Use the transfer flow in-app to send funds to bank or wallet accounts. Keep your verification code private before confirming. For cambodia fund transfer, make sure your profile and security settings are up to date to avoid delays.",en,mobile,synthetic_seed_cambodia
unauthorized payment of 120 riel seen on bakong in phnom penh cambodia knyom,fraud_report,"Open security support and mark the transaction as unauthorized. We will review the case and guide you through next steps. For unauthorized payment 120, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
cambodia fraud report in phnom penh sample_5,fraud_report,"If you do not recognize this payment, lock your card first to stop further risk. After that, file a dispute report in the app. For cambodia fraud report, make sure your profile and security settings are up to date to avoid delays.",en,mobile,synthetic_seed_cambodia
why is available balance different after 40 riel payment in siem reap cambodia knyom case 122,balance_inquiry,"Go to the account summary page to check your updated balance. Recent transactions can take a short time to post. For why available balance, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
cambodia cash withdrawal in phnom penh sample_1,cash_withdrawal,"You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply. For cambodia cash withdrawal, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,synthetic_seed_cambodia
card declined at school in hyderabad india at afternoon please case 28,card_issue,"For declined or damaged cards, go to card management in the app. You can request a replacement and track delivery status. For card declined school, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
cash not dispensed but 40 riel deducted in siem reap cambodia knyom,cash_withdrawal,You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply.,en,mobile,asia_research_qa2016
cambodia bill payment in phnom penh sample_13,bill_payment,Pay bills from the Payments and Bills section in a few taps. You can also enable recurring payments for monthly utilities.,en,mobile,synthetic_seed_cambodia
cambodia bill payment in phnom penh sample_14,bill_payment,"Pay bills from the Payments and Bills section in a few taps. You can also enable recurring payments for monthly utilities. For cambodia bill payment, make sure your profile and security settings are up to date to avoid delays.",en,mobile,synthetic_seed_cambodia
card declined at school in hyderabad india at afternoon please case 100,card_issue,"For declined or damaged cards, go to card management in the app. You can request a replacement and track delivery status.",en,mobile,asia_research_qa2016
pending transaction too long in surabaya indonesia for school fee tolong case 54,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,asia_research_qa2016
pending transaction too long in battambang cambodia for salary ban te case 135,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For pending transaction too, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
cambodia kyc verification in phnom penh sample_11,kyc_verification,Go to verification settings and upload the required documents. You can track KYC progress in the same section.,en,mobile,synthetic_seed_cambodia
how to freeze lost card in hyderabad india and request replacement please case 92,card_issue,"Open Card Support to freeze, unblock, replace, or troubleshoot card problems. Use instant freeze first if the card is lost. For freeze lost card, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
someone used my account at grocery in phnom penh cambodia at morning ban te,fraud_report,"If you do not recognize this payment, lock your card first to stop further risk. After that, file a dispute report in the app.",en,mobile,asia_research_qa2016
recipient not received 15 riel funds yet in battambang cambodia ot ban case 167,transaction_status,Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time.,en,mobile,asia_research_qa2016
cambodia fraud report in phnom penh sample_14,fraud_report,Please freeze your card or account access immediately from security settings. Then submit a fraud report so we can investigate the transaction.,en,mobile,synthetic_seed_cambodia
cambodia kyc verification in phnom penh sample_4,kyc_verification,KYC review needs valid identity documents and profile confirmation. Blurry images or expired IDs can delay approval.,en,mobile,synthetic_seed_cambodia
cambodia fee inquiry in phnom penh sample_9,fee_inquiry,Fees depend on your plan and transaction type. Review the fee breakdown shown before you confirm payment.,en,mobile,synthetic_seed_cambodia
kyc rejected after id upload in phnom penh cambodia using qr scanner som help,kyc_verification,KYC review needs valid identity documents and profile confirmation. Blurry images or expired IDs can delay approval.,en,mobile,asia_research_qa2016
som check balance ban te,balance_inquiry,"Go to the account summary page to check your updated balance. Recent transactions can take a short time to post. For som check balance, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_custom
contactless card not working in surabaya indonesia on merchant terminal checkout tolong case 150,card_issue,Card issues are handled from the support section with guided actions. Keep your alerts enabled for card security updates.,en,mobile,asia_research_qa2016
cambodia wallet topup in phnom penh sample_11,wallet_topup,Wallet funding supports common local payment methods in the app. Keep notifications on to confirm top up success quickly.,en,mobile,synthetic_seed_cambodia
contactless card not working in battambang cambodia on qr scanner checkout nis case 159,card_issue,Card issues are handled from the support section with guided actions. Keep your alerts enabled for card security updates.,en,mobile,asia_research_qa2016
how to check personal loan eligibility in kampot cambodia before applying som help,loan_info,"You can compare loan amount, tenor, and monthly installment directly in-app. Apply after confirming the terms that fit your budget. For check personal loan, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
can i use cardless qr cash withdrawal in siem reap cambodia with khqr ban te,cash_withdrawal,You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply.,en,mobile,asia_research_qa2016
cash not dispensed but 120 riel deducted in siem reap cambodia nis,cash_withdrawal,You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply.,en,mobile,asia_research_qa2016
wallet top up pending in phnom penh cambodia after adding 15 riel nis case 125,wallet_topup,"Wallet funding supports common local payment methods in the app. Keep notifications on to confirm top up success quickly. For wallet top pending, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
cambodia bill payment in phnom penh sample_4,bill_payment,Pay bills from the Payments and Bills section in a few taps. You can also enable recurring payments for monthly utilities.,en,mobile,synthetic_seed_cambodia
cambodia kyc verification in phnom penh sample_13,kyc_verification,Complete KYC by submitting your ID details and clear document photos. Make sure the name and date of birth match exactly.,en,mobile,synthetic_seed_cambodia
can i set recurring bill payment for grocery in phnom penh cambodia ot ban case 149,bill_payment,"Bill payment supports common services like electricity, water, and internet. Check the fee preview before final confirmation. For set recurring bill, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
why is available balance different after 40 riel payment in siem reap cambodia knyom,balance_inquiry,"Go to the account summary page to check your updated balance. Recent transactions can take a short time to post. For why available balance, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
what details needed to register new account in siem reap cambodia for salary credit knyom case 162,account_opening,"You can open a new account online through the onboarding flow. Keep your ID and phone number ready before starting. For details needed register, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
contactless card not working in battambang cambodia on agent outlet checkout ot ban,card_issue,"Open Card Support to freeze, unblock, replace, or troubleshoot card problems. Use instant freeze first if the card is lost. For contactless card not, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
what fees apply for bakong transfer of 120 riel in siem reap cambodia ot ban case 166,fee_inquiry,"Open pricing or transfer preview to see service charges in advance. Card, ATM, or cross-border actions may have different fees. For fees apply for, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
cambodia loan info in phnom penh sample_1,loan_info,"You can compare loan amount, tenor, and monthly installment directly in-app. Apply after confirming the terms that fit your budget.",en,mobile,synthetic_seed_cambodia
how to open digital savings account in siem reap cambodia without branch visit ot ban,account_opening,"New account registration is available digitally with quick KYC checks. Follow each step and review your information before submitting. For open digital savings, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
unauthorized payment of 250 riel seen on acleda in phnom penh cambodia ot ban,fraud_report,"If you do not recognize this payment, lock your card first to stop further risk. After that, file a dispute report in the app. For unauthorized payment 250, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
monthly repayment estimate for 15 riel loan in kampot cambodia knyom case 144,loan_info,Loan choices are available in the Loans section with rates and repayment terms. Review eligibility before submitting your request.,en,mobile,asia_research_qa2016
why is available balance different after 120 riel payment in siem reap cambodia nis,balance_inquiry,"Your balance is shown on the dashboard under Accounts. If the amount looks old, wait a moment and sync again.",en,mobile,asia_research_qa2016
cambodia kyc verification in phnom penh sample_12,kyc_verification,KYC review needs valid identity documents and profile confirmation. Blurry images or expired IDs can delay approval.,en,mobile,synthetic_seed_cambodia
card declined at school in surabaya indonesia at late night tolong case 118,card_issue,"Open Card Support to freeze, unblock, replace, or troubleshoot card problems. Use instant freeze first if the card is lost.",en,mobile,asia_research_qa2016
how to transfer 40 riel using aba for invoice settlement in kampot cambodia nis case 148,fund_transfer,Start a new transfer from the Payments section and verify beneficiary details carefully. Approve the transaction using your security step.,en,mobile,asia_research_qa2016
how to pay utility bill with bakong in phnom penh cambodia via merchant terminal knyom,bill_payment,"Pay bills from the Payments and Bills section in a few taps. You can also enable recurring payments for monthly utilities. For pay utility bill, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
cambodia wallet topup in phnom penh sample_2,wallet_topup,"Go to Wallet Top Up, choose funding source, and confirm securely. Check card limits if the top up does not complete.",en,mobile,synthetic_seed_cambodia
how to check personal loan eligibility in kampot cambodia before applying nis,loan_info,"You can compare loan amount, tenor, and monthly installment directly in-app. Apply after confirming the terms that fit your budget. For check personal loan, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
cambodia bill payment in phnom penh sample_9,bill_payment,"Select the biller, enter the reference number, and confirm payment securely. Turn on reminders to avoid late fees.",en,mobile,synthetic_seed_cambodia
someone used my account at grocery in phnom penh cambodia at morning ot ban case 149,fraud_report,"Open security support and mark the transaction as unauthorized. We will review the case and guide you through next steps. For someone used account, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
what loan options for small business in kampot cambodia with monthly riel income ot ban case 160,loan_info,"Loan choices are available in the Loans section with rates and repayment terms. Review eligibility before submitting your request. For loan options for, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
recipient not received 40 riel funds yet in battambang cambodia nis,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For recipient not received, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
where to track transfer status on qris in surabaya indonesia after late night transfer tolong case 70,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For track transfer status, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
cambodia account opening in phnom penh sample_7,account_opening,"Start account opening in the app and fill in personal details accurately. Verification steps must be completed to activate the account. For cambodia account opening, make sure your profile and security settings are up to date to avoid delays.",en,mobile,synthetic_seed_cambodia
pending transaction too long in battambang cambodia for salary ot ban,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For pending transaction too, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
cambodia account opening in phnom penh sample_1,account_opening,"You can open a new account online through the onboarding flow. Keep your ID and phone number ready before starting. For cambodia account opening, make sure your profile and security settings are up to date to avoid delays.",en,mobile,synthetic_seed_cambodia
how to freeze lost card in hyderabad india and request replacement please case 44,card_issue,"For declined or damaged cards, go to card management in the app. You can request a replacement and track delivery status.",en,mobile,asia_research_qa2016
recipient not received 180 idr funds yet in surabaya indonesia tolong,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,asia_research_qa2016
how to pay utility bill with aba in phnom penh cambodia via agent outlet som help,bill_payment,Pay bills from the Payments and Bills section in a few taps. You can also enable recurring payments for monthly utilities.,en,mobile,asia_research_qa2016
top up limit for account in phnom penh cambodia using khqr nis,wallet_topup,Wallet funding supports common local payment methods in the app. Keep notifications on to confirm top up success quickly.,en,mobile,asia_research_qa2016
is there cross border fee from cambodia corridor when using khqr som help,fee_inquiry,The app displays applicable charges during checkout and transfers. Please verify fee details before final submission.,en,mobile,asia_research_qa2016
cambodia kyc verification in phnom penh sample_2,kyc_verification,Complete KYC by submitting your ID details and clear document photos. Make sure the name and date of birth match exactly.,en,mobile,synthetic_seed_cambodia
cambodia account opening in phnom penh sample_11,account_opening,"New account registration is available digitally with quick KYC checks. Follow each step and review your information before submitting. For cambodia account opening, make sure your profile and security settings are up to date to avoid delays.",en,mobile,synthetic_seed_cambodia
cambodia balance inquiry in phnom penh sample_4,balance_inquiry,Go to the account summary page to check your updated balance. Recent transactions can take a short time to post.,en,mobile,synthetic_seed_cambodia
cambodia kyc verification in phnom penh sample_8,kyc_verification,Go to verification settings and upload the required documents. You can track KYC progress in the same section.,en,mobile,synthetic_seed_cambodia
how to freeze lost card in surabaya indonesia and request replacement tolong case 110,card_issue,"For declined or damaged cards, go to card management in the app. You can request a replacement and track delivery status. For freeze lost card, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
where to track transfer status on acleda in battambang cambodia after morning transfer knyom case 151,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,asia_research_qa2016
how to freeze lost card in hyderabad india and request replacement please case 116,card_issue,"Open Card Support to freeze, unblock, replace, or troubleshoot card problems. Use instant freeze first if the card is lost. For freeze lost card, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
card declined at school in surabaya indonesia at late night tolong case 94,card_issue,"Open Card Support to freeze, unblock, replace, or troubleshoot card problems. Use instant freeze first if the card is lost.",en,mobile,asia_research_qa2016
what is daily atm withdrawal limit in siem reap cambodia for my card ban te,cash_withdrawal,"Cash withdrawal is available through partner ATM networks. If a withdrawal fails, check limits and card status first. For daily atm withdrawal, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
why got extra charge ah,fee_inquiry,"The app displays applicable charges during checkout and transfers. Please verify fee details before final submission. For why got extra, keep your notifications on so you can confirm the next update quickly.",en,mobile,asia_custom
can i send from wallet to bank via qr scanner in kampot cambodia using acleda knyom,fund_transfer,"Use the transfer flow in-app to send funds to bank or wallet accounts. Keep your verification code private before confirming. For send wallet bank, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
cambodia account opening in phnom penh sample_5,account_opening,"New account registration is available digitally with quick KYC checks. Follow each step and review your information before submitting. For cambodia account opening, make sure your profile and security settings are up to date to avoid delays.",en,mobile,synthetic_seed_cambodia
cambodia balance inquiry in phnom penh sample_13,balance_inquiry,Open Accounts in the app to view your current and available balance. Refresh once if your latest credit is not visible yet.,en,mobile,synthetic_seed_cambodia
how to pay utility bill with wing in phnom penh cambodia via qr scanner ban te,bill_payment,"Bill payment supports common services like electricity, water, and internet. Check the fee preview before final confirmation. For pay utility bill, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
pending transaction too long in battambang cambodia for salary som help,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For pending transaction too, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
cambodia balance inquiry in phnom penh sample_3,balance_inquiry,"Your balance is shown on the dashboard under Accounts. If the amount looks old, wait a moment and sync again.",en,mobile,synthetic_seed_cambodia
cambodia account opening in phnom penh sample_6,account_opening,Start account opening in the app and fill in personal details accurately. Verification steps must be completed to activate the account.,en,mobile,synthetic_seed_cambodia
can i set recurring bill payment for grocery in phnom penh cambodia ban te,bill_payment,Pay bills from the Payments and Bills section in a few taps. You can also enable recurring payments for monthly utilities.,en,mobile,asia_research_qa2016
what details needed to register new account in siem reap cambodia for salary credit ban te,account_opening,"You can open a new account online through the onboarding flow. Keep your ID and phone number ready before starting. For details needed register, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
top up limit for account in phnom penh cambodia using aba som help,wallet_topup,Wallet funding supports common local payment methods in the app. Keep notifications on to confirm top up success quickly.,en,mobile,asia_research_qa2016
pending transaction too long in battambang cambodia for salary som help case 159,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For pending transaction too, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
cambodia kyc verification in phnom penh sample_7,kyc_verification,KYC review needs valid identity documents and profile confirmation. Blurry images or expired IDs can delay approval.,en,mobile,synthetic_seed_cambodia
pending transaction too long in surabaya indonesia for school fee tolong case 150,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID.",en,mobile,asia_research_qa2016
how to pay utility bill with acleda in phnom penh cambodia via mobile app ot ban,bill_payment,"Pay bills from the Payments and Bills section in a few taps. You can also enable recurring payments for monthly utilities. For pay utility bill, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
card kena block why,card_issue,"Open Card Support to freeze, unblock, replace, or troubleshoot card problems. Use instant freeze first if the card is lost. For card kena block, check the in-app details and confirm all recipient information before you proceed.",en,mobile,asia_custom
recipient not received 40 riel funds yet in battambang cambodia nis case 143,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID.",en,mobile,asia_research_qa2016
transfer now can or not,fund_transfer,"Choose Transfer, select the recipient, and enter the amount. Confirm with OTP or biometric verification to finish securely. For transfer not, keep your notifications on so you can confirm the next update quickly.",en,mobile,asia_custom
pending transaction too long in surabaya indonesia for school fee tolong case 126,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For pending transaction too, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
how to open account with phone number only,account_opening,"New account registration is available digitally with quick KYC checks. Follow each step and review your information before submitting. For open account phone, keep your notifications on so you can confirm the next update quickly.",en,mobile,asia_custom
cambodia fee inquiry in phnom penh sample_3,fee_inquiry,"Open pricing or transfer preview to see service charges in advance. Card, ATM, or cross-border actions may have different fees. For cambodia fee inquiry, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,synthetic_seed_cambodia
cambodia fund transfer in phnom penh sample_13,fund_transfer,Use the transfer flow in-app to send funds to bank or wallet accounts. Keep your verification code private before confirming.,en,mobile,synthetic_seed_cambodia
how to pay utility bill with wing in phnom penh cambodia via qr scanner ban te case 157,bill_payment,"Pay bills from the Payments and Bills section in a few taps. You can also enable recurring payments for monthly utilities. For pay utility bill, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
recipient not received 25 idr funds yet in surabaya indonesia tolong,transaction_status,Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time.,en,mobile,asia_research_qa2016
cambodia balance inquiry in phnom penh sample_9,balance_inquiry,Go to the account summary page to check your updated balance. Recent transactions can take a short time to post.,en,mobile,synthetic_seed_cambodia
cambodia balance inquiry in phnom penh sample_1,balance_inquiry,"Your balance is shown on the dashboard under Accounts. If the amount looks old, wait a moment and sync again.",en,mobile,synthetic_seed_cambodia
someone used my account at grocery in phnom penh cambodia at morning nis case 125,fraud_report,"If you do not recognize this payment, lock your card first to stop further risk. After that, file a dispute report in the app.",en,mobile,asia_research_qa2016
wallet top up pending in phnom penh cambodia after adding 120 riel knyom,wallet_topup,"Go to Wallet Top Up, choose funding source, and confirm securely. Check card limits if the top up does not complete.",en,mobile,asia_research_qa2016
cambodia fee inquiry in phnom penh sample_5,fee_inquiry,The app displays applicable charges during checkout and transfers. Please verify fee details before final submission.,en,mobile,synthetic_seed_cambodia
cambodia fee inquiry in phnom penh sample_8,fee_inquiry,"Fees depend on your plan and transaction type. Review the fee breakdown shown before you confirm payment. For cambodia fee inquiry, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,synthetic_seed_cambodia
recipient not received 25 inr funds yet in hyderabad india please,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID.",en,mobile,asia_research_qa2016
is there transfer fee to local banks,fee_inquiry,"The app displays applicable charges during checkout and transfers. Please verify fee details before final submission. For there transfer fee, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_custom
how to report scam transfer quickly after suspicious alert in phnom penh cambodia ban te,fraud_report,"Open security support and mark the transaction as unauthorized. We will review the case and guide you through next steps. For report scam transfer, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
cambodia balance inquiry in phnom penh sample_11,balance_inquiry,"Your balance is shown on the dashboard under Accounts. If the amount looks old, wait a moment and sync again. For cambodia balance inquiry, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,synthetic_seed_cambodia
what loan options for small business in kampot cambodia with monthly riel income som help,loan_info,Visit Loans to see available products and approval requirements. Keep your profile and income details updated for faster checks.,en,mobile,asia_research_qa2016
