text,intent,response,language,channel,source
for what reason can i not transfer money to a beneficiary,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,banking77_local
what happens when a beneficiary can t receive my transfer,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,banking77_local
i tried to transfer cryptocurrency into my account but was denied,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For tried transfer cryptocurrency, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
why wasn t my payment to beneficiary x approved,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For why wasn payment, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
my transfer to a beneficiary did not go through why,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For transfer beneficiary did, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
i really was trying to complete this exhange i was trying to purchase some crypto but the app won t allow me to do it can you tell me what s going on here,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For really was trying, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
why won t you let me name x as a beneficiary,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID.",en,mobile,banking77_local
why couldn t i transfer funds to my beneficiary,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For why couldn transfer, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
why can t i transfer money to a beneficiery,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For why transfer money, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
am i allowed to transfer money to a beneficiary,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For allowed transfer money, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
why didn t my transfer to a beneficiary happen,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For why didn transfer, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
a transfer was not allowed to an account,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID.",en,mobile,banking77_local
why can t i use this beneficiary,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For why use beneficiary, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
i want to transfer money to a beneficiary but i couldn t,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,banking77_local
my funds are not transferring to my bank why is this not working,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For funds are not, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
just received a message that my transfer is not possible what is going on i have done this before with no issues,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For just received message, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
i am trying to transfer and it has been stopped why is that,transaction_status,Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time.,en,mobile,banking77_local
this is frustrating i m at work and my transfers are not going through i keep getting an error message i do not have time for this,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For frustrating work and, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
i am trying to complete a transfer but i keep getting an error message,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,banking77_local
i normally have no issues making transfers so why am i suddenly being told it is not possible,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,banking77_local
my account did not allow the transfer,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,banking77_local
why is my transfer not working i tried multiple times to transfer money and all that happens is an error message pops up,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For why transfer not, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
why was my transfer stopped,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,banking77_local
why is allowance not being given to my beneficiary,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For why allowance not, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
i have been trying to exchange this for crypto but the app won t work could you please help me,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For have been trying, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
the transfer to my account was not allowed,transaction_status,Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time.,en,mobile,banking77_local
my beneficiary is unable to transact,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID.",en,mobile,banking77_local
i need to move money to another beneficiary why is it not working,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For move money another, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
i don t understand why you aren t accepting my transfer after a couple times trying i m still getting an error message,transaction_status,Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time.,en,mobile,banking77_local
the transfer to an account wasn t allowed is there any other way for me to do it,transaction_status,Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time.,en,mobile,banking77_local
i was unable to transfer money to a beneficiary,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For was unable transfer, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
why can t i use my beneficiary,transaction_status,Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time.,en,mobile,banking77_local
why is this beneficiary being rejected,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID.",en,mobile,banking77_local
i have to transfer money over to my mother and i have tried numerous times and all that keeps happening is error messages,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For have transfer money, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
why did my account decline a incoming transfer,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,banking77_local
why will my transfer not go through keep getting an error message,transaction_status,Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time.,en,mobile,banking77_local
my transfer to a beneficiary was rejected,transaction_status,Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time.,en,mobile,banking77_local
the transfer to my beneficiary has not gone through,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,banking77_local
i wasn t allowed to transfer to my account,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For wasn allowed transfer, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
i was trying to purchase some crypto and the app won t allow me to do it what s the deal with this i really wanted to complete the exchange,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,banking77_local
i have made several unsuccessful attempts to make a transfer i m getting frustrated at getting error messages and it not going through,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID.",en,mobile,banking77_local
my money didnt go through after i transferred,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,banking77_local
i tried transferring to an account but it didn t go through what happened,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID.",en,mobile,banking77_local
i cant transfer money into my account,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For cant transfer money, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
why can t my beneficiary make transactions,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For why beneficiary make, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
why can t i add any beneficiary i choose,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For why add any, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
why am i unable to transfer money when i was able to before,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID.",en,mobile,banking77_local
hello i am unable to exchange the crypto currency through the app i am very keen to buy please let me know the issue interested buying crypto currency but i am unable to purchase it through the application i do want to do the exchange could you please let me know what is the problem,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,banking77_local
why is a transfer to a beneficiary not possible,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For why transfer beneficiary, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
can you please explain why my beneficiary is not allowed,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For you explain why, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
i tried transferring money to a beneficiary however i was unsuccessful,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For tried transferring money, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
the app won t let me transfer money to a beneficiary,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For the app won, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
why can i not do a transfer to a beneficiary,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID.",en,mobile,banking77_local
why wasn t a transfer to account approved,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For why wasn transfer, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
i was trying to make a transfer and got an error message telling me it was not possible to make the transfer this has never happened before what happened,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For was trying make, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
why is my beneficiary not being allowed to get payment services,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,banking77_local
i have tried to submit a transfer a couple of times now and for some reason it continues to be unsuccessful do you know why this may be,transaction_status,Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time.,en,mobile,banking77_local
why can t i transfer to an account,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For why transfer account, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
i could not transfer funds to a beneficiary is there a problem with your software,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For could not transfer, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
why is my beneficiary not working,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID.",en,mobile,banking77_local
why can t you allow my beneficiary,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For why you allow, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
my transfer to another account was not allowed why is that,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For transfer another account, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
why couldn t i transfer to a beneficiairy,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For why couldn transfer, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
i couldn t transfer to an account,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For couldn transfer account, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
my transfer failed to a beneficiary,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For transfer failed beneficiary, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
i was unable to transfer to another account,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For was unable transfer, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
why was i denied the option to transfer money to a selected beneficiary,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For why was denied, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
i keep getting an error message when i m trying to transfer funds why aren t you accepting that,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For keep getting error, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
why is this not letting me exchange crypto i need help making this transaction go through,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For why not letting, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
i could not transfer to a beneficiary,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,banking77_local
why cant i transfer to my account,transaction_status,Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time.,en,mobile,banking77_local
why am i being told this transfer will not go thru,transaction_status,Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time.,en,mobile,banking77_local
i couldn t transfer money to a beneficiery,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For couldn transfer money, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
while transferring money its getting error out as my transfer is not possible please help me in this as earlier i was able to do it successfully,transaction_status,Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time.,en,mobile,banking77_local
hi is there any problem with app as i am facing some issues with the exchange of crypto currency i am extremely interested in buying,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For there any problem, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
hi i m trying to by some crypto and the app isn t allowing it i really want to exchange this what am i doing wrong,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID.",en,mobile,banking77_local
my account transfer was blocked,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID.",en,mobile,banking77_local
what is preventing me from adding a specific beneficiary,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For preventing adding specific, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
i couldn t transfer money to my bank why not,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For couldn transfer money, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
why cant i send money to a beneficiary,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,banking77_local
how can i transfer money to a beneficiary,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For transfer money beneficiary, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
it shows that the transfer on my account wasn t allowed,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For shows the transfer, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
could you please explain why i received a message that my transfer is not possible i ve never had any problems making a transfer in the past,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For could you explain, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
hi i received an error message informing me about the transaction failure i have done the money transfer before and it never failed please let me know what is the issue this time,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID.",en,mobile,banking77_local
why would i receive an error that my transfer isn t possible when i ve done it before,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,banking77_local
my card isn t letting me purchase something and i wanted to know why,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,banking77_local
why isn t my beneficiary allowed,transaction_status,"Open your latest transfer details to track processing status. Cross-bank transfers may need extra settlement time. For why isn beneficiary, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
is a transfer to a beneficiary allowed,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For transfer beneficiary allowed, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
what are then rules on beneficiaries,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,banking77_local
why can t i buy cryptocurrency on the app,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,banking77_local
payment did not process,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,banking77_local
i ve been trying to make a transfer and it hasn t gone through now i am receiving an error message what is the problem,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID. For been trying make, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
i am having trouble transferring money to a beneficiery,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For having trouble transferring, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
why won t you take my transfer i keep getting an error message,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,banking77_local
beneficiary transfer problems,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,banking77_local
why would my beneficiary not be allowed,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows. For why would beneficiary, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
i looked on the app and it says i withdrew cash i didn t,cash_withdrawal,"Cash withdrawal is available through partner ATM networks. If a withdrawal fails, check limits and card status first.",en,mobile,banking77_local
i didn t withdraw the amount of cash that is showing up in the app,cash_withdrawal,"Use card-enabled ATMs to withdraw funds from your account. Keep the receipt and reference if the cash was not dispensed. For didn withdraw the, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
i saw on the app that a cash withdrawal was completed on my account however i did not complete it,cash_withdrawal,Use card-enabled ATMs to withdraw funds from your account. Keep the receipt and reference if the cash was not dispensed.,en,mobile,banking77_local
i got a notice from my app that i withdrew cash but i don t remember doing so how do i fix this,cash_withdrawal,Use card-enabled ATMs to withdraw funds from your account. Keep the receipt and reference if the cash was not dispensed.,en,mobile,banking77_local
someone has a copy of my card i definitely still have it here but someone just made a 500 cash withdrawal help,cash_withdrawal,"You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply. For someone has copy, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
why do i see a random withdrawal in my app,cash_withdrawal,Use card-enabled ATMs to withdraw funds from your account. Keep the receipt and reference if the cash was not dispensed.,en,mobile,banking77_local
hello please look into this matter urgently as i have lost my wallet and i can see one withdrawal now i do not want to loose more money,cash_withdrawal,"Cash withdrawal is available through partner ATM networks. If a withdrawal fails, check limits and card status first. For hello look into, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
someone has a copy of my card i have my card with me but someone just made a 500 cash withdrawal help me,cash_withdrawal,"Cash withdrawal is available through partner ATM networks. If a withdrawal fails, check limits and card status first.",en,mobile,banking77_local
there is a withdrawal on my account that i don t remember initiating,cash_withdrawal,"You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply. For there withdrawal account, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
i got a message saying i made a withdrawal from the bank machine but i did not,cash_withdrawal,"You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply. For got message saying, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
someone has copied my card i have my card with me but someone just made a 500 cash withdrawal please help now,cash_withdrawal,Use card-enabled ATMs to withdraw funds from your account. Keep the receipt and reference if the cash was not dispensed.,en,mobile,banking77_local
help i see money missing i didn t take out,cash_withdrawal,"Use card-enabled ATMs to withdraw funds from your account. Keep the receipt and reference if the cash was not dispensed. For see money missing, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
my wallet was taken and i see that someone is using my card please help me,cash_withdrawal,You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply.,en,mobile,banking77_local
i see cash withdrawal activity in the app that is not mine,cash_withdrawal,"Use card-enabled ATMs to withdraw funds from your account. Keep the receipt and reference if the cash was not dispensed. For see cash withdrawal, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
there is a withdrawal on my account i didn t make,cash_withdrawal,"Cash withdrawal is available through partner ATM networks. If a withdrawal fails, check limits and card status first. For there withdrawal account, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
a 500 pound cash withdrawal was just made from my account but i didn t make it i am pretty sure my card has been compromised can you help me,cash_withdrawal,You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply.,en,mobile,banking77_local
i just lost my wallet and i think someone is using my card to withdraw my money can you please cancel or freeze my card,cash_withdrawal,"You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply. For just lost wallet, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
the app is showing a cash withdrawal that i didn t make,cash_withdrawal,"You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply. For the app showing, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
what is this witdrawal,cash_withdrawal,Use card-enabled ATMs to withdraw funds from your account. Keep the receipt and reference if the cash was not dispensed.,en,mobile,banking77_local
there s a cash withdrawal i didn t make,cash_withdrawal,"Use card-enabled ATMs to withdraw funds from your account. Keep the receipt and reference if the cash was not dispensed. For there cash withdrawal, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
i think someone stole money from my card,cash_withdrawal,You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply.,en,mobile,banking77_local
i have a cash withdrawal on my statement that i am unsure of,cash_withdrawal,Use card-enabled ATMs to withdraw funds from your account. Keep the receipt and reference if the cash was not dispensed.,en,mobile,banking77_local
the app says i got cash from an atm but i didn t,cash_withdrawal,"You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply. For the app says, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
i see money go out that i didn t withdraw,cash_withdrawal,You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply.,en,mobile,banking77_local
i lost my wallet and i think someone is withdrawing cash with my card please help it is urgent,cash_withdrawal,"Cash withdrawal is available through partner ATM networks. If a withdrawal fails, check limits and card status first.",en,mobile,banking77_local
somebody stole my wallet and is using my card can you do something so they can t keep taking my money,cash_withdrawal,"Use card-enabled ATMs to withdraw funds from your account. Keep the receipt and reference if the cash was not dispensed. For somebody stole wallet, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
help i think someone has a copy of my card i still have my card but a five hundred pound cash withdrawal that i didn t authorize is shown on my account,cash_withdrawal,"You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply. For think someone has, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
i believe my card has been compromised as there s a cash withdrawal i don t recognize,cash_withdrawal,"Cash withdrawal is available through partner ATM networks. If a withdrawal fails, check limits and card status first.",en,mobile,banking77_local
i was checking my account when i saw a 500 cash withdraw that i know i didn t do i have my card so i don t understand how this happened please help me,cash_withdrawal,"Cash withdrawal is available through partner ATM networks. If a withdrawal fails, check limits and card status first. For was checking account, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
hi could you please help me as someone has stolen my wallet few hours ago and a withdrawal is made please help immediately as i don t want to suffer more,cash_withdrawal,"Cash withdrawal is available through partner ATM networks. If a withdrawal fails, check limits and card status first. For could you someone, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
what should i do if i see an unauthorized withdrawal on my statement,cash_withdrawal,You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply.,en,mobile,banking77_local
a wd was just made on my account but it was not me and i still have my card what to do,cash_withdrawal,"You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply. For was just made, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
why is there extra cash in my account,cash_withdrawal,"You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply. For why there extra, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
what is this cash withdrawal i don t recognize,cash_withdrawal,"Use card-enabled ATMs to withdraw funds from your account. Keep the receipt and reference if the cash was not dispensed. For cash withdrawal don, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
i believe my card has been compromised as there are funds showing that i did not receive,cash_withdrawal,Use card-enabled ATMs to withdraw funds from your account. Keep the receipt and reference if the cash was not dispensed.,en,mobile,banking77_local
there is some cash that is showing up on my app,cash_withdrawal,"You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply. For there some cash, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
my wallet was just stolen and i see my account already has a withdrawal can you please help me,cash_withdrawal,"You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply. For wallet was just, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
somebody made a withdrawal from my account for 500 i have my card so how can this be does somebody have a duplicate card or something help please,cash_withdrawal,Use card-enabled ATMs to withdraw funds from your account. Keep the receipt and reference if the cash was not dispensed.,en,mobile,banking77_local
there is a cash withdrawal from an atm listed but i don t remember making this withdrawal,cash_withdrawal,You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply.,en,mobile,banking77_local
i saw there is a cash withdrawal from my account via the app which i did not complete,cash_withdrawal,You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply.,en,mobile,banking77_local
the app says i made a cash withdrawal even though i didn t,cash_withdrawal,"You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply. For the app says, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
what is this cash withdrawal on my statement,cash_withdrawal,"Use card-enabled ATMs to withdraw funds from your account. Keep the receipt and reference if the cash was not dispensed. For cash withdrawal statement, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
my app shows cash i didn t get,cash_withdrawal,You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply.,en,mobile,banking77_local
i see non received cash in my app,cash_withdrawal,"Cash withdrawal is available through partner ATM networks. If a withdrawal fails, check limits and card status first. For see non received, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
the app is saying i made a withdrawl but i didn t,cash_withdrawal,"Cash withdrawal is available through partner ATM networks. If a withdrawal fails, check limits and card status first. For the app saying, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,banking77_local
i see cash in my app but i did not get it,cash_withdrawal,You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply.,en,mobile,banking77_local
my app statement shows i took out cash from an atm but i did not what can i do,cash_withdrawal,"Cash withdrawal is available through partner ATM networks. If a withdrawal fails, check limits and card status first. For app statement shows, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
i think someone may have cloned my card or something my card isn t lost but i just saw a charge of 500 cash withdraw can you help me,cash_withdrawal,"You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply. For think someone may, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
my card shows a cash withdrawal i don t recognize,cash_withdrawal,You can withdraw cash at supported ATMs using your linked card. Daily limits and operator fees may apply.,en,mobile,banking77_local
i got a strange cash withdrawal in my statement,cash_withdrawal,"Use card-enabled ATMs to withdraw funds from your account. Keep the receipt and reference if the cash was not dispensed. For got strange cash, make sure your profile and security settings are up to date to avoid delays.",en,mobile,banking77_local
