text,intent,response,language,channel,source
how do i make my transfer go through,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
seems like my transfer was declined how come,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
why has my transfer not arrived yet,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
could you please put a freeze on my card there are some payments on it that i don t know where they came from,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
i just lost my wallet and i see that they are already withdrawing money from my account how can i stop this,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
how was i charged extra when i used my card to pay,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
how do i find out why my card won t work,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
is there a cash withdrawal fee because i just got charged,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
why would the app show a withdrawal that i did not make,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
my wallet got stolen a couple hours ago and now i ve seen there already is a withdrawal help this is absolutely urgent i don t want to loose more money,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
the app isn t showing my transactions,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
hey i need some help figuring out way my transfer is not complete yet my landlord hasn t got the money yet she should have received it by now,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
how can the recipient see my money transaction,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
why was i charged for cash withdrawal,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
i haven t been able to complete any transactions on my card today do you know what s wrong,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
my card broke,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
what s up with the fee for getting cash,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
i was unable to transfer to another account,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
how come i was charged extra when i withdrew cash,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
please help me as my online payment is getting declined since yesterday while i am trying to purchase something online,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
my wallet was taken and i see that someone is using my card please help me,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
i tried transferring to an account but it won t let me,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
my new landlord says he hasn t received the rent payment that i transferred a couple days ago i ve already checked the account numbers and they are correct can you tell me what s going on with this transaction that the transfer isn t showing up on my landlord s end,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
my new card hasn t came in,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
why was i charged for withdrawing cash,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
my account did not allow the transfer,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
i was charged and shouldn t have been charged when using my card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
today i was out eating and my card was declined why s that,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
why did i get charged a fee when i tried to obtain cash,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
i can t seem to figure out why my transfers are getting declined,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
how long does it take for the transfer to go through,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
i thought cash withdrawals didn t have a fee,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
my app says i made a withdrawal but i didn t,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
is there a way i can get my card expedited,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
i haven t gotten my credit card in the mail,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
is there something wrong with the transferring functions i keep trying to transfer funds and only get an error message,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
i didn t make a payment that shows in my app,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
i have been charged with a fee for paying with my card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
i need to know where this charge is coming from,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
what do i do if i see a transaction on my card that i don t recall making,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
check my aba balance now,balance_inquiry,You can check your latest balance in the app dashboard under Accounts.,en,mobile,synthetic_seed
i received a declined message when doing a transfer,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
i payed my rent to my landlord a few days ago and he is saying the it never went though everything looks good to me and i even double checked the account number i don t know what could be causing the confusion can you help me please,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
i don t understand where this charge came from,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
payment i did not do,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
there is a cash withdrawal on my statement that i don t recognize,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
why is there extra cash in my account,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
what do i do now that i can t use this card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
i see a payment on my statement for a place i didn t make a purchase at,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
hi i have made a transaction to my new landlord but unfortunately it shows on my end but not on the landlord s end the numbers are correct can you confirm when that will go through,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
unknown charge on my aba card,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,regional_aug
my card is showing a fee from when i used it but i thought this card was supposed to be fee free,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
i m still waiting for my card that was issued a week ago what should i do,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
card declined at store in phnom penh,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,regional_aug
why hasn t my transaction arrived,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
why is the transaction to my friend still pending,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
when would my card be charged an extra fee for a transaction,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
is there a reason i was charged a fee for using my card as payment i ve never had an extra fee before,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
why can t i transfer to another account,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
i made a transaction at an atm and was charged extra for it,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
why did i get charged for withdrawing cash,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
i am still waiting on my card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
help the app says i took out cash but i didn t,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
why can t the recepient of my money transaction see it,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
i am just waiting on the completion of the transaction,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
when will i get my new card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
using an atm caused me to incur an additional fee why,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
my transfer was declined why is that,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
why do i get charged additional fees on some payments but not others,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
what went wrong with my transfer,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
there was a purchase on my card recently to a name that i don t recognize at all what can be done about this i need my money back,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
i am seeing unathorized transactions in the app on my account,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
i just saw a charge for a cash withdrawal that i made atm withdrawals have always been free in the past so why is there suddenly a charge what is it going to cost me now,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
i saw a payment come out of my account for a merchant i don t remember,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
i ve tried my card a bunch of times and it never worked,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
what happens when a beneficiary can t receive my transfer,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
how come my money hasn t shown up yet,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
hey i want to buy some crypto but the app doesn t allow me to what s the issue i really want to exchange this,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
for what reason can i not transfer money to a beneficiary,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
why can t my beneficiary access my account,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
what is this extra fee that i got when i used my card to pay,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
my transfer was not approved,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
when did you send me my new card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
how do i make sure my transfer isn t goin to an unsupported merchant,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
why did my my transfer get declined,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
i am unable to use my card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
i just checked my account on the app and there is a payment on there that i did not make,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
there were a couple of payments that i have noticed on my account with my card that i didn t make is it possible that somebody else has my card information,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
why was i charged for payments you didn t warn me about additional fees,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
how can i get my card to work,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
can the card was sen to me be tracked,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
why is allowance not being given to my beneficiary,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
my card is not working when i try to use it,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
i see cash in my app but i did not get it,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
i have a cryptocurrency exchange that won t go through please help me process it,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
is it possible someone has access to my card i noticed that there are a couple of payments in the app i m sure i did not make can you find out what s going on here,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
i took cash and got charged a fee,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
my card was supposed to arrive but hasn t,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
i ordered my card 2 weeks ago and it still isn t here what do i do,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
why did i get charged more for using my card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
i still have not received my new card i ordered over a week ago,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
i am still waiting for a transaction to be completed,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
i got charged a service fee on my account can it be waived since i didn t know about it before,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
how long will my most recent transfer take to go through the recipient needs the money urgently,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
i dont recognize a charge on my card,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
explain the extra fee on my card when paying,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
how long will a transaction to a friend take,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
someone has copied my card i have my card with me but someone just made a 500 cash withdrawal please help now,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
can you please help me with this exchange i am trying to get crypto and the app won t let me,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
where is the tracking number for the card you sent me,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
what was the extra charge for withdrawing money,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
i want my card frozen right away money was taken out in an odd location i have never heard of,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
will a beneficiary not accept a transfer,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
i don t understand why i was charged extra for withdrawing money,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
will i be able to track the card that was sent to me,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
there s a payment that isn t mine on my app,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
recipient has not received the money,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
can you tell me whats going on with my card it seems to be not working,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
i am having trouble doing a transfer a decline message appears after making the transfer,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
is there a charge for cash withdrawals i always thought it was free,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
i did a money transaction and dont have a receipt,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
how do i find out how or where this transaction on my account came from,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
why are all my transfers failing i have the details right and they won t complete i ve been trying all day and they still won t go through this is urgent please help,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
i sent my friend some money a few hours ago but she has not received it yet she really needs it how long does this take,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
please help there is a payment in the app that isn t mine,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
what is this fee for card payment,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
i have a strange payment in my statement,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
some cash shows up on my app,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
i transferred some cash and it didn t arrive,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
why isn t my card working anymore,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
my wallet was just stolen and they ve already used my card please help i can t afford to lose more money,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
there s a payment with my card that i definitely didn t do myself never seen that name before,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
when will my new card be delivered,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
a cash withdrawal has been done that i didn t do,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
the card got declined twice when i tried to use it to buy something online yesterday,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
why are there fees for card usage,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
i don t recognize this payment at all help,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
there is a card payment i do not recognise,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
i can t get my card to work,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
why did i get a fee from the atm,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
why does my transfer keep generating an error message,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
after looking at the app i noticed a couple of payments i know i did not make is it possible someone has accessed my card what is actually going on,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
i haven t received my card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
there are some charges that i don t recognize it happened days ago can i get these charges back should i cancel my card,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
my friend says he hasn t received my transaction,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
i sent money to someone but they haven t gotten it yet,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
i still haven t gotten my new card when will it get here,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
i am confused why there is cash i did not accept in my account,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
should i keep waiting for my card to be delivered,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
to cash withdrawals charge me,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
it shows that the transfer on my account wasn t allowed,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
while getting cash i was charged a fee,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
still waiting for transfer to be completed,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
hi during online shopping payment is getting declined yesterday and today as well please check the issue,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
status of the card i ordered,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
what is the status of my card s delivery,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
why do you keep declining my transfers it was always been working really well so far but when i tried to buy something just now the card got declined i tried couple of times already but same thing is happening,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
why was i charged a fee i thought shopping was free,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
what was i charged a fee for card payment,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
is there fee for bill payment,bill_payment,"Bill payments are available in Payments and Bills, including recurring setup.",en,mobile,synthetic_seed
why was i charged for getting cash,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
how much time do transfers typically take i sent money to a friend who needs it urgently it s been hours and has not gone through,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
i think that there is a payment on my card that i did not authorize i don t recognize the name attached to the transaction,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
there s a card payment with a name i don t recognize,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
shouldn t my new card be here by now,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
how can i the person see my money transaction,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
explain why i can t do a transfer to a beneficiary,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
my account transfer was not cleared,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
i see my transfer was declined,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
can i use app to reset pin attempts,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
i got this stupid fee after taking cash out why,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
i don t have any idea what s going on but all of my transfers keep getting declined i have double checked over all of my recipient names and they are correct,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
i was supposed to receive my new card by now but it hasn t came in,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
what is the payment in my account that i did not do,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
i don t recognize a purchase that was made with my card,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
i tried to send someone money but they haven t received it,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
why can t i transfer to a beneficiary,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
i thought it was free to make a withdrawal so how much does it cost now,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
what is the length of a transaction completion,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
what s the expected wait time to recieve my new card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
my card hasn t been working for even small transactions today,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
there are a couple of payments with my card shown in the app that in reality i didn t make maybe someone has access to my card can you check whats the issue,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
i need to be made aware when i am being charged an extra amount for payments please i looked over the app earlier and noticed an additional feel related to one of the payments i was not warned about this before,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
i have tried to submit a transfer a couple of times now and for some reason it continues to be unsuccessful do you know why this may be,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
can you tell me what the cash withdrawal is in my statement,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
why is my physical card not working,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
are there charges for cash withdrawals,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
my attempted transfer keeps kicking back with an error message could you please help me to resolve this,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
what do i do my card is broken,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
i was the victim of someone stealing my wallet my card is being used and it isn t me what should i do,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
i cannot make a transfer to another account,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
is there a place to check for fee for payments i feel like i m getting charged too much at times,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
a 500 pound cash withdrawal was just made from my account but i didn t make it i am pretty sure my card has been compromised can you help me,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
why is there a random payment in my statement,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
there is an odd payment in my statement,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
how do i unblock my card using the app,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
how much can i withdrawal in one month without incurring fees,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
why am i not allowed to transfer money to my cryptocurrency exchange,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
nothing goes through on my card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
my money transaction can t be seen by the person i sent it to,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
why am i being charged for withdrawing cash funds,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
how long will it be to get this new card,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
why cant i send money to a beneficiary,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
why do you charge fees on card payments,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
why has my beneficiary been denied,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
i need to verify a payment to my new landlord i transferred the first rent payment a few days ago while it shows on my side the landlord is saying he hasn t received it yet can you verify that it has processed,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
why won t my card accept any transactions,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
what is the extra fee that was added when i used the card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
my transaction has not been received when are you going to process it,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
i payed with a card and was charged an extra fee,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
i was trying to purchase some crypto and the app won t allow me to do it what s the deal with this i really wanted to complete the exchange,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
i am seeing in the app a some cash withdrawal that does not belong to me,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
why is my transaction taking so long to complete,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
there is a withdrawal that isn t mind in the app,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
i am having problems transferring to a beneficiary,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
i don t know what s going on but all of my transfers keep getting declined i have checked over the recipient details twice these details are all correct,transaction_status,You can track the latest transaction status in your transaction history.,en,mobile,banking77
2 weeks ago i ordered my new card it isn t here what should i do,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
why didnt my account allow a transfer,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
a transfer to an account was not allowed,wallet_topup,Wallet top up is available through linked bank card or bank transfer options.,en,mobile,banking77
why am i being charge a fee when using an atm,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
i have my card here with me and someone has just made a withdrawal for 500 please help,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
who charged me a fee for paying by card,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
my aba card not working at atm,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,regional_aug
i was issued a new card a week ago but still haven t received it how long will it be until i receive it,card_issue,"For card issues, please open Card Support to freeze, replace, or troubleshoot.",en,mobile,banking77
why was there an extra charge with the withdrawal of my money,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
i need to freeze my card there are charges on there that i did not authorize they ve been coming out for a couple of days can i get this money back,fraud_report,Please report the suspicious transaction immediately and lock your card for safety.,en,mobile,banking77
when using my card i was charged a fee for doing so why,fee_inquiry,Fees depend on account plan and transaction type. Check fee preview before confirmation.,en,mobile,banking77
someone is using my card to purchase flights to new york it s not me because i m not going to new york please can you cancel the card and refund the money,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
while i was checking out in the grocery store i realized i needed cash so i requested some however i noticed there was a fee for this transaction why did i get charged a fee,cash_withdrawal,You can withdraw cash using card-enabled ATM services supported by your account.,en,mobile,banking77
